frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,optimization_call_rate,mean_conic_calls,intervention_normalized_mean,intervention_normalized_p95,unchanged_given_legal_backup,accepted_near_tolerance_rate,direct_return_rate,direct_extra_p50_ms,demand_coverage,demand_met_rate,robot,uid,site_id,family,method,repeat,run_id,raw_file
150,True,True,1.0,1.0,150,150,839298340,5.598611,5.6784041,5.786396479999999,,150,,{},0.006666666666666667,0.9933333333333333,0.9933333333333333,1.4302690957244038e-05,4.0417813164406256e-05,0.00036214859270191534,0.00041158869383864404,0.04149917183670916,0.2927755616074623,0.7733128768317273,0.015466257536634548,0,1.0,6.0,0.01655768169459907,0.023789829727149082,0.006666666666666667,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik,1,panda_trajectory_00_cr_ik_r1,runs/panda_trajectory_00_cr_ik_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,967805739,5.7388645,7.9641521499999985,8.13453001,,150,,{},0.006666666666666667,0.9933333333333333,0.9933333333333333,1.4302690957244038e-05,4.041781319973454e-05,0.00036214859270191534,0.00041158869383864404,0.04149917183670916,0.2927755618133425,0.7733128757129281,0.015466257514258562,0,1.0,6.0,0.017259996855600146,0.023830678918991238,0.006666666666666667,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,cr_ik,2,panda_trajectory_00_cr_ik_r2,runs/panda_trajectory_00_cr_ik_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,117293264,0.6858415,1.0345837999999998,1.04840697,,150,,{},0.0,0.0,0.0,9.107008696485953e-05,9.284683785616993e-05,0.00020093418352437975,0.00020608414151148906,0.09107008696485952,0.2932447698308635,0.7648179489753624,0.015296358979507246,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,pink_qp,0,panda_trajectory_00_pink_qp_r0,runs/panda_trajectory_00_pink_qp_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,31153229,0.1698575,0.32705624999999994,0.7304784699999946,,150,,{},0.0,0.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_20ms,0,panda_trajectory_00_trac_task_20ms_r0,runs/panda_trajectory_00_trac_task_20ms_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,26543969,0.168855,0.2268372,0.2804460599999999,,150,,{},0.0,0.0,0.0,0.00015484488376963976,0.0003691997062963718,0.0002033263922404905,0.0054936104112633735,0.15484488376963973,0.2921757087562082,1.2784066405004488,0.02556813281000898,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_20ms,1,panda_trajectory_00_trac_task_20ms_r1,runs/panda_trajectory_00_trac_task_20ms_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,26339417,0.1671465,0.22456805,0.31109572999999957,,150,,{},0.0,0.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_20ms,2,panda_trajectory_00_trac_task_20ms_r2,runs/panda_trajectory_00_trac_task_20ms_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,31513960,0.182679,0.2916841499999995,0.39137238999999996,,150,,{},0.0,0.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_5ms,0,panda_trajectory_00_trac_task_5ms_r0,runs/panda_trajectory_00_trac_task_5ms_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,29157787,0.1722105,0.27833269999999993,0.31309926999999993,,150,,{},0.0,0.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_5ms,1,panda_trajectory_00_trac_task_5ms_r1,runs/panda_trajectory_00_trac_task_5ms_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,27889136,0.1775855,0.20944799999999983,0.3263552799999996,,150,,{},0.0,0.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,,,,,,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_5ms,2,panda_trajectory_00_trac_task_5ms_r2,runs/panda_trajectory_00_trac_task_5ms_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,627478680,3.886153,5.689043799999999,5.83821691,,150,,{},0.0,1.0,1.0,1.4228688755599981e-05,2.4847220583174574e-05,0.0003655312046797599,0.0004116452902083941,0.041886790616829685,0.2927761044411659,0.7650581157150446,0.015301162314300891,0,1.0,3.0,0.018045134080342657,0.024050468512012608,0.0,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,two_step_predictive,0,panda_trajectory_00_two_step_predictive_r0,runs/panda_trajectory_00_two_step_predictive_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,570065123,3.795017,3.9585258999999997,4.07821,,150,,{},0.0,1.0,1.0,1.4228688755599981e-05,2.4847220583174574e-05,0.0003655312046797599,0.0004116452902083941,0.041886790616829685,0.29277610478991856,0.765058112552148,0.015301162251042959,0,1.0,3.0,0.016728139953663127,0.023984999388737428,0.0,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,two_step_predictive,1,panda_trajectory_00_two_step_predictive_r1,runs/panda_trajectory_00_two_step_predictive_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,581897251,3.860779,4.065504,4.2138189299999995,,150,,{},0.0,1.0,1.0,1.4228688755599981e-05,2.4847220583174574e-05,0.0003655312046797599,0.0004116452902083941,0.041886790616829685,0.29277610468606174,0.7650581123212081,0.015301162246424162,0,1.0,3.0,0.01896265272711211,0.024108392550340692,0.0,0.0,0.0,,,,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,two_step_predictive,2,panda_trajectory_00_two_step_predictive_r2,runs/panda_trajectory_00_two_step_predictive_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,192494859,0.9698795,3.11349395,3.489771729999995,,150,,{},0.66,1.0,0.34,7.621969687415641e-05,0.0007643788200543242,0.0030130985323099315,0.004029776427288194,0.34666333784040687,0.3412304695977037,2.1187827163672006,0.04237565432734401,0,0.7866666666666666,0.92,0.013728877760315778,0.05776278045305558,0.66,0.0,0.21333333333333335,0.341219,0.9932885906040269,0.5533333333333333,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal_fixed,0,panda_trajectory_01_cr_ik_minimal_fixed_r0,runs/panda_trajectory_01_cr_ik_minimal_fixed_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,192066893,0.97866,3.1606108499999994,3.19380278,,150,,{},0.68,1.0,0.32,0.0005667779961735873,0.0007506613030856896,0.003548885642176756,0.006390212351229975,0.5744495340831449,0.4231507885988449,5.747661376092914,0.11495322752185828,0,0.7666666666666667,0.9066666666666666,0.014998336117836816,0.061617533539437,0.68,0.0,0.23333333333333334,0.347951,0.9932885906040269,0.5533333333333333,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal_fixed,1,panda_trajectory_01_cr_ik_minimal_fixed_r1,runs/panda_trajectory_01_cr_ik_minimal_fixed_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,197981682,1.2603115,3.1164253,3.587230059999993,,150,,{},0.6666666666666666,1.0,0.3333333333333333,8.831051987036524e-05,0.0008444163169023485,0.0030252083206441034,0.006672772602881936,0.34853624830841246,0.34132011198988776,2.018847903685413,0.04037695807370825,0,0.78,0.9133333333333333,0.013679292180498827,0.05776278045305558,0.6666666666666666,0.0,0.22,0.347048,0.9932885906040269,0.5533333333333333,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal_fixed,2,panda_trajectory_01_cr_ik_minimal_fixed_r2,runs/panda_trajectory_01_cr_ik_minimal_fixed_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,204678845,1.257453,2.427448049999985,3.16092476,,150,,{},0.9466666666666667,1.0,0.05333333333333334,0.0005995886115364441,0.000833387987263026,0.0034674085106162597,0.006268639787795292,0.5995886115364442,0.4311801809565866,5.145371253873264,0.10290742507746527,0,1.0,1.0533333333333332,0.0024232863093864403,0.02103332456228142,0.9466666666666667,0.0,0.0,,0.9865771812080537,0.92,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal_no_shortcut,0,panda_trajectory_01_cr_ik_minimal_no_shortcut_r0,runs/panda_trajectory_01_cr_ik_minimal_no_shortcut_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,128696646,0.827525,1.0922806999999997,1.16670855,,150,,{},1.0,1.0,0.0,7.41201638428234e-05,7.602340340771895e-05,6.55210920284916e-05,6.594300097693186e-05,0.0741201638428234,0.3480621496519281,0.7807395803490724,0.01561479160698145,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.9865771812080537,0.8666666666666667,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal_no_shortcut,1,panda_trajectory_01_cr_ik_minimal_no_shortcut_r1,runs/panda_trajectory_01_cr_ik_minimal_no_shortcut_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,130409426,0.8272595,1.1041280999999996,1.1953971299999995,,150,,{},1.0,1.0,0.0,7.590329941571318e-05,0.0007506613030856896,9.839270989892319e-05,0.004243678702438069,0.07590329941571318,0.4098673629631984,3.430215895622307,0.06860431791244613,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.9865771812080537,0.8666666666666667,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal_no_shortcut,2,panda_trajectory_01_cr_ik_minimal_no_shortcut_r2,runs/panda_trajectory_01_cr_ik_minimal_no_shortcut_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,114757505,0.570139,2.2398197999999763,3.1781795,,150,,{},0.9466666666666667,1.0,0.05333333333333334,7.509314806445763e-05,0.0007613587548250409,0.0021666303775254117,0.006641266014329365,0.24827755279327796,0.34714104661627004,2.1496979920964634,0.04299395984192926,0,0.13333333333333333,0.18666666666666668,0.002457387907457588,0.02149940455994362,0.9466666666666667,0.0,0.8666666666666667,0.3527285,0.9865771812080537,0.92,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal,0,panda_trajectory_01_cr_ik_minimal_r0,runs/panda_trajectory_01_cr_ik_minimal_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,125196166,0.585435,2.502308249999983,4.005241589999997,,150,,{},0.9466666666666667,1.0,0.05333333333333334,7.509314806445763e-05,0.0006983514861428108,0.0021666303775254117,0.006547824791183672,0.24827755279327796,0.5598148794299519,4.216031480102564,0.08432062960205129,0,0.13333333333333333,0.18666666666666668,0.002457387907457588,0.02149940455994362,0.9466666666666667,0.0,0.8666666666666667,0.35873,0.9865771812080537,0.92,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal,1,panda_trajectory_01_cr_ik_minimal_r1,runs/panda_trajectory_01_cr_ik_minimal_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,93277697,0.5716375,0.8452706999999999,1.0634495899999983,,150,,{},1.0,1.0,0.0,8.16865850244247e-05,0.0007095956287986927,0.00011657286536250409,0.006718574406667409,0.08168658502442469,0.42872025896065674,4.511700878227524,0.09023401756455048,0,0.13333333333333333,0.13333333333333333,0.0,0.0,1.0,0.0,0.8666666666666667,0.3552785,0.9865771812080537,0.8666666666666667,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik_minimal,2,panda_trajectory_01_cr_ik_minimal_r2,runs/panda_trajectory_01_cr_ik_minimal_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,882174245,5.696251,7.167986149999998,8.32490647,,150,,{},0.0,1.0,1.0,0.00035281042698669134,0.0009739474045799819,0.007794631825837763,0.008726565811067235,0.8931990129548076,0.3299400675450063,0.9395647156837982,0.018791294313675964,0,1.0,6.0,0.04429538444592225,0.13640592395895362,0.0,0.05333333333333334,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik,0,panda_trajectory_01_cr_ik_r0,runs/panda_trajectory_01_cr_ik_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,892090009,5.735164,7.550681049999999,8.02402104,,150,,{},0.0,1.0,1.0,0.00035281772479967417,0.0009739454038830502,0.007795150420618939,0.00872656323395399,0.8932584395392851,0.3299407571482763,0.9387212105722805,0.018774424211445612,0,1.0,6.0,0.04721602687769391,0.14034748808920744,0.0,0.05333333333333334,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik,1,panda_trajectory_01_cr_ik_r1,runs/panda_trajectory_01_cr_ik_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,863842447,5.6605415,6.120813849999999,7.95630318,,150,,{},0.0,1.0,1.0,0.00035281037541871093,0.0009739474001079242,0.007794631124872866,0.008726565811201568,0.8931989326301473,0.32994006266344733,0.9395650684569105,0.018791301369138206,0,1.0,6.0,0.04375546018132356,0.13640591317245854,0.0,0.05333333333333334,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,cr_ik,2,panda_trajectory_01_cr_ik_r2,runs/panda_trajectory_01_cr_ik_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,132896104,1.01191,1.0333149,1.1012558499999998,,150,,{},0.0,0.0,0.0,3.783072217721882e-05,3.856017579666088e-05,7.750527303194965e-05,7.870072839549687e-05,0.03783072217721882,0.31631591064580034,0.7872605637968084,0.01574521127593617,0,,,,,,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,pink_qp,0,panda_trajectory_01_pink_qp_r0,runs/panda_trajectory_01_pink_qp_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,36878505,0.2257445,0.3378449999999999,0.6669276099999988,,150,,{},0.0,0.0,0.0,7.41201638428234e-05,7.602340340771895e-05,6.55210920284916e-05,6.594300097693186e-05,0.0741201638428234,0.3480621496519281,0.7807395803490724,0.01561479160698145,0,,,,,,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_20ms,0,panda_trajectory_01_trac_task_20ms_r0,runs/panda_trajectory_01_trac_task_20ms_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,27197149,0.1711015,0.2290710499999999,0.35293092999999914,,150,,{},0.0,0.0,0.0,7.41201638428234e-05,7.602340340771895e-05,6.55210920284916e-05,6.594300097693186e-05,0.0741201638428234,0.3480621496519281,0.7807395803490724,0.01561479160698145,0,,,,,,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_20ms,1,panda_trajectory_01_trac_task_20ms_r1,runs/panda_trajectory_01_trac_task_20ms_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,29429295,0.1713915,0.28497325,0.35145975999999973,,150,,{},0.0,0.0,0.0,7.41201638428234e-05,7.602340340771895e-05,6.55210920284916e-05,6.594300097693186e-05,0.0741201638428234,0.3480621496519281,0.7807395803490724,0.01561479160698145,0,,,,,,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_20ms,2,panda_trajectory_01_trac_task_20ms_r2,runs/panda_trajectory_01_trac_task_20ms_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,27648563,0.170686,0.26784244999999995,0.31702181999999995,,150,,{},0.0,0.0,0.0,7.41201638428234e-05,7.602340340771895e-05,6.55210920284916e-05,6.594300097693186e-05,0.0741201638428234,0.3480621496519281,0.7807395803490724,0.01561479160698145,0,,,,,,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_5ms,0,panda_trajectory_01_trac_task_5ms_r0,runs/panda_trajectory_01_trac_task_5ms_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,26526561,0.168589,0.22635304999999986,0.28925718999999966,,150,,{},0.0,0.0,0.0,7.495216630322158e-05,0.0009785403091907947,6.563235929607016e-05,0.004960382004463891,0.07495216630322157,0.44677805323494857,2.2489359017889985,0.04497871803577998,0,,,,,,0.006666666666666667,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_5ms,1,panda_trajectory_01_trac_task_5ms_r1,runs/panda_trajectory_01_trac_task_5ms_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,26496296,0.167448,0.23987824999999996,0.3060359699999998,,150,,{},0.0,0.0,0.0,7.41201638428234e-05,7.602340340771895e-05,6.55210920284916e-05,6.594300097693186e-05,0.0741201638428234,0.3480621496519281,0.7807395803490724,0.01561479160698145,0,,,,,,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_5ms,2,panda_trajectory_01_trac_task_5ms_r2,runs/panda_trajectory_01_trac_task_5ms_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,596895091,3.8554005,4.94004715,5.497434149999999,,150,,{},0.0,1.0,1.0,3.957756847351348e-05,4.908734427379521e-05,0.0005129207296589497,0.0005234784141179547,0.05877638606826602,0.3292805745898035,0.7880332095563632,0.015760664191127267,0,1.0,3.0,0.03238582249163926,0.051465637601357445,0.0,0.0,0.0,,,,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,two_step_predictive,0,panda_trajectory_01_two_step_predictive_r0,runs/panda_trajectory_01_two_step_predictive_r0.jsonl.gz
