robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,successful_prefix
panda,cr_ik,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,837437312.6666666,1.0,150.0
panda,cr_ik,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,0.3333333333333333,0.3333333333333333,913494104.6666666,0.6577777777777778,98.33333333333333
panda,cr_ik,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,880004804.6666666,1.0,150.0
panda,cr_ik,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,827191670.3333334,1.0,150.0
panda,cr_ik,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,1.0,867037570.0,1.0,150.0
panda,cr_ik,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,1.0,864026087.0,1.0,150.0
panda,cr_ik,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,1.0,824057807.6666666,1.0,150.0
panda,cr_ik,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,880612941.3333334,0.7933333333333333,119.0
panda,cr_ik,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,1.0,829410779.0,1.0,150.0
panda,cr_ik,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,805364367.3333334,1.0,150.0
panda,cr_ik,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,1.0,858451783.6666666,1.0,150.0
panda,cr_ik,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,848453679.0,1.0,150.0
panda,cr_ik,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,832936893.6666666,1.0,150.0
panda,cr_ik,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,1.0,836823631.3333334,1.0,150.0
panda,cr_ik,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,1.0,870076480.3333334,1.0,150.0
panda,cr_ik,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,865593164.6666666,1.0,150.0
panda,cr_ik,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,846948981.0,1.0,150.0
panda,pink_qp,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,1,1.0,1.0,150324587.0,1.0,150.0
panda,pink_qp,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,1,1.0,1.0,143682389.0,1.0,150.0
panda,pink_qp,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,1,1.0,1.0,101365446.0,1.0,150.0
panda,pink_qp,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,1,1.0,1.0,150096318.0,1.0,150.0
panda,pink_qp,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,1,1.0,1.0,116225559.0,1.0,150.0
panda,pink_qp,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,1,1.0,1.0,104630457.0,1.0,150.0
panda,pink_qp,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,1,1.0,1.0,146012044.0,1.0,150.0
panda,pink_qp,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,1,1.0,1.0,148041297.0,1.0,150.0
panda,pink_qp,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,1,1.0,1.0,141040828.0,1.0,150.0
panda,pink_qp,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,1,1.0,1.0,148073299.0,1.0,150.0
panda,pink_qp,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,1,0.0,0.0,141859894.0,0.8133333333333334,122.0
panda,pink_qp,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,1,1.0,0.0,181339276.0,1.0,150.0
panda,pink_qp,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,1,1.0,1.0,147249240.0,1.0,150.0
panda,pink_qp,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,1,1.0,1.0,123377044.0,1.0,150.0
panda,pink_qp,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,1,1.0,1.0,133841488.0,1.0,150.0
panda,pink_qp,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,1,1.0,1.0,129029555.0,1.0,150.0
panda,pink_qp,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,1,1.0,1.0,142475779.0,1.0,150.0
panda,pink_qp,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,1,0.0,0.0,129004134.0,0.7,105.0
panda,pink_qp,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,1,1.0,1.0,138441362.0,1.0,150.0
panda,pink_qp,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,1,1.0,1.0,147842208.0,1.0,150.0
panda,pink_qp,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,1,1.0,1.0,140552071.0,1.0,150.0
panda,pink_qp,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,1,1.0,1.0,144583777.0,1.0,150.0
panda,pink_qp,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,1,1.0,1.0,129427965.0,1.0,150.0
panda,pink_qp,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,1,1.0,1.0,148343622.0,1.0,150.0
panda,pink_qp,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,1,1.0,1.0,149322660.0,1.0,150.0
panda,pink_qp,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,1,1.0,1.0,112286164.0,1.0,150.0
panda,pink_qp,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,1,1.0,1.0,112641832.0,1.0,150.0
panda,pink_qp,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,1,1.0,1.0,126489229.0,1.0,150.0
panda,pink_qp,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,1,1.0,1.0,137806184.0,1.0,150.0
panda,pink_qp,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,1,1.0,1.0,135580415.0,1.0,150.0
panda,pink_qp,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,1,0.0,0.0,126239151.0,0.8133333333333334,122.0
panda,pink_qp,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,1,1.0,1.0,135395830.0,1.0,150.0
panda,pink_qp,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,1,1.0,1.0,142344041.0,1.0,150.0
panda,pink_qp,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,1,1.0,1.0,142239749.0,1.0,150.0
panda,pink_qp,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,1,1.0,1.0,146472990.0,1.0,150.0
panda,pink_qp,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,1,1.0,1.0,147702434.0,1.0,150.0
panda,pink_qp,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,1,1.0,1.0,120775215.0,1.0,150.0
panda,pink_qp,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,1,1.0,1.0,147602314.0,1.0,150.0
panda,pink_qp,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,1,1.0,1.0,143760032.0,1.0,150.0
panda,pink_qp,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,1,1.0,1.0,141883272.0,1.0,150.0
panda,ranged_ik_positive_range,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,1,0.0,0.0,40200015.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,1,0.0,0.0,44231590.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,1,0.0,0.0,41727511.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,1,0.0,0.0,45627517.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,1,0.0,0.0,54392538.0,0.04,5.0
panda,ranged_ik_positive_range,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,1,0.0,0.0,40199643.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,1,0.0,0.0,60488206.0,0.06,9.0
panda,ranged_ik_positive_range,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,1,0.0,0.0,40729094.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,1,0.0,0.0,44896857.0,0.04666666666666667,5.0
panda,ranged_ik_positive_range,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,1,0.0,0.0,42869718.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,1,0.0,0.0,42799461.0,0.05333333333333334,8.0
panda,ranged_ik_positive_range,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,1,0.0,0.0,42309059.0,0.04,6.0
panda,ranged_ik_positive_range,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,1,0.0,0.0,41364046.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,1,0.0,0.0,42515432.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,1,0.0,0.0,42696039.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,1,0.0,0.0,45875336.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,1,0.0,0.0,41412229.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,1,0.0,0.0,44124405.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,1,0.0,0.0,42747181.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,1,0.0,0.0,40560773.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,1,0.0,0.0,43551622.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,1,0.0,0.0,48045456.0,0.04,5.0
panda,ranged_ik_positive_range,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,1,0.0,0.0,39876357.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,1,0.0,0.0,40513771.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,1,0.0,0.0,42260403.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,1,0.0,0.0,41061618.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,1,0.0,0.0,40370347.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,1,0.0,0.0,41606473.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,1,0.0,0.0,38574111.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,1,0.0,0.0,42961252.0,0.03333333333333333,5.0
panda,ranged_ik_positive_range,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,1,0.0,0.0,45879427.0,0.06,8.0
panda,ranged_ik_positive_range,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,1,0.0,0.0,41239436.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,1,0.0,0.0,44628216.0,0.05333333333333334,8.0
panda,ranged_ik_positive_range,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,1,0.0,0.0,40409242.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,1,0.0,0.0,40888839.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,1,0.0,0.0,41318429.0,0.06,9.0
panda,ranged_ik_positive_range,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,1,0.0,0.0,41135676.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,1,0.0,0.0,41161853.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,1,0.0,0.0,38815927.0,0.006666666666666667,0.0
panda,ranged_ik_positive_range,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,1,0.0,0.0,42727915.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,1,0.0,0.0,49072957.0,0.013333333333333334,1.0
panda,ranged_ik_upstream,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,1,0.0,0.0,45538708.0,0.013333333333333334,0.0
panda,ranged_ik_upstream,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,1,0.0,0.0,47326676.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,1,0.0,0.0,43889481.0,0.013333333333333334,1.0
panda,ranged_ik_upstream,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,1,0.0,0.0,47495558.0,0.16,22.0
panda,ranged_ik_upstream,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,1,0.0,0.0,44032405.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,1,0.0,0.0,46511902.0,0.10666666666666667,1.0
panda,ranged_ik_upstream,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,1,0.0,0.0,44641641.0,0.03333333333333333,1.0
panda,ranged_ik_upstream,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,1,0.0,0.0,45112176.0,0.04666666666666667,7.0
panda,ranged_ik_upstream,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,1,0.0,0.0,47651574.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,1,0.0,0.0,48005416.0,0.22666666666666666,2.0
panda,ranged_ik_upstream,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,1,0.0,0.0,47586399.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,1,0.0,0.0,43012471.0,0.02,1.0
panda,ranged_ik_upstream,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,1,0.0,0.0,45620360.0,0.05333333333333334,8.0
panda,ranged_ik_upstream,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,1,0.0,0.0,44176591.0,0.02,1.0
panda,ranged_ik_upstream,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,1,0.0,0.0,53018787.0,0.013333333333333334,0.0
panda,ranged_ik_upstream,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,1,0.0,0.0,46681998.0,0.02666666666666667,4.0
panda,ranged_ik_upstream,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,1,0.0,0.0,48023795.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,1,0.0,0.0,45220744.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,1,0.0,0.0,45465405.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,1,0.0,0.0,43089266.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,1,0.0,0.0,46329899.0,0.02,0.0
panda,ranged_ik_upstream,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,1,0.0,0.0,46965613.0,0.013333333333333334,1.0
panda,ranged_ik_upstream,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,1,0.0,0.0,44986334.0,0.02,1.0
panda,ranged_ik_upstream,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,1,0.0,0.0,61017792.0,0.02,2.0
panda,ranged_ik_upstream,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,1,0.0,0.0,45149844.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,1,0.0,0.0,46970570.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,1,0.0,0.0,46103392.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,1,0.0,0.0,43883189.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,1,0.0,0.0,41172471.0,0.46,0.0
panda,ranged_ik_upstream,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,1,0.0,0.0,56025272.0,0.0,0.0
panda,ranged_ik_upstream,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,1,0.0,0.0,46361931.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,1,0.0,0.0,49372054.0,0.06,9.0
panda,ranged_ik_upstream,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,1,0.0,0.0,44343319.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,1,0.0,0.0,50614129.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,1,0.0,0.0,45065903.0,0.3,43.0
panda,ranged_ik_upstream,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,1,0.0,0.0,46844433.0,0.006666666666666667,0.0
panda,ranged_ik_upstream,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,1,0.0,0.0,47522386.0,0.04,5.0
panda,ranged_ik_upstream,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,1,0.0,0.0,41678554.0,0.013333333333333334,0.0
panda,ranged_ik_upstream,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,1,0.0,0.0,48757085.0,0.006666666666666667,0.0
