robot,uid,site_id,family,method,repeats,completion,deadline_completion,total_latency_ns,frame_success,successful_prefix,acceleration_rms
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,single_gn_k1,3,1.0,1.0,40366416.666666664,1.0,150.0,0.7305322160150866
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,single_gn_k1,3,1.0,1.0,40322229.666666664,1.0,150.0,0.7295443579552737
panda,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,single_gn_k1,3,1.0,1.0,40356147.333333336,1.0,150.0,0.6603329790822209
panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,single_gn_k1,3,1.0,1.0,38871006.666666664,1.0,150.0,2.055618193045454
panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,single_gn_k1,3,1.0,1.0,40325431.666666664,1.0,150.0,5.518062885121327
panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,single_gn_k1,3,1.0,1.0,36603704.0,1.0,150.0,6.822430251512789
panda,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,single_gn_k1,3,1.0,1.0,40327411.0,1.0,150.0,0.6843366659494864
panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,single_gn_k1,3,1.0,1.0,38895037.333333336,1.0,150.0,2.464423059861715
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,single_gn_k1,3,1.0,1.0,40111588.0,1.0,150.0,0.8797367333301392
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,single_gn_k1,3,1.0,1.0,38006028.0,1.0,150.0,3.3420234882726674
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,single_gn_k1,3,1.0,1.0,39409842.666666664,1.0,150.0,1.8352900232752074
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,single_gn_k1,3,1.0,1.0,40590112.333333336,1.0,150.0,0.8118874570563666
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,single_gn_k1,3,1.0,1.0,39937042.666666664,1.0,150.0,0.5832145507760536
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,single_gn_k1,3,1.0,1.0,40575232.666666664,1.0,150.0,0.6014510211572096
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,single_gn_k1,3,1.0,1.0,40276290.666666664,1.0,150.0,4.428732957097844
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,single_gn_k1,3,1.0,1.0,40720349.666666664,1.0,150.0,1.55037358824852
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,single_gn_k1,3,1.0,1.0,40093438.0,1.0,150.0,6.552760851788023
panda,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,single_gn_k1,3,1.0,1.0,42228205.0,1.0,150.0,8.237653269798528
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,single_gn_k1,3,1.0,1.0,40477567.0,1.0,150.0,1.0125556746158961
panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,single_gn_k1,3,1.0,1.0,40276589.666666664,1.0,150.0,0.7200396927714937
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,single_gn_k1,3,1.0,1.0,39484647.666666664,1.0,150.0,2.9727122105010024
panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,single_gn_k1,3,1.0,1.0,40518905.333333336,1.0,150.0,0.7811608770288648
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,single_gn_k1,3,1.0,1.0,40465956.333333336,1.0,150.0,0.7389855951065226
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,single_gn_k1,3,1.0,1.0,40946390.666666664,1.0,150.0,5.496886886682039
panda,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,single_gn_k1,3,1.0,1.0,42047642.666666664,1.0,150.0,8.621277394176985
panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,single_gn_k1,3,1.0,1.0,40532746.0,1.0,150.0,0.7971990321424749
panda,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,single_gn_k1,3,1.0,1.0,40415146.333333336,1.0,150.0,6.420446661618587
panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,single_gn_k1,3,1.0,1.0,40651027.333333336,1.0,150.0,6.912978513197525
panda,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,single_gn_k1,3,1.0,1.0,39432510.333333336,1.0,150.0,1.0224659786266785
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,single_gn_k1,3,1.0,1.0,38255917.0,1.0,150.0,2.9475452711093353
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,single_gn_k1,3,1.0,1.0,40099039.666666664,1.0,150.0,0.6175829368778354
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,single_gn_k1,3,1.0,1.0,34822429.0,1.0,150.0,11.110068307177846
panda,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,single_gn_k1,3,1.0,1.0,41165207.333333336,1.0,150.0,6.6120378998215115
panda,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,single_gn_k1,3,1.0,1.0,40070794.333333336,1.0,150.0,0.6778726426007479
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,single_gn_k1,3,1.0,1.0,39119187.333333336,1.0,150.0,2.3950420960552603
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,single_gn_k1,3,1.0,1.0,40228718.0,1.0,150.0,0.5712854544727238
panda,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,single_gn_k1,3,1.0,1.0,40497252.333333336,1.0,150.0,5.428278342244997
panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,single_gn_k1,3,1.0,1.0,40853451.333333336,1.0,150.0,7.451561313178097
panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,single_gn_k1,3,1.0,1.0,40433653.666666664,1.0,150.0,6.062948517556353
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,task_excess_gn,3,1.0,1.0,107079243.0,1.0,150.0,0.882724890451661
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,task_excess_gn,3,1.0,1.0,102029880.33333333,1.0,150.0,1.2458946435751739
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,task_excess_gn,3,1.0,1.0,106677530.33333333,1.0,150.0,1.0315735081112583
panda,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,task_excess_gn,3,1.0,1.0,107618542.0,1.0,150.0,1.1914589377938622
panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,task_excess_gn,3,1.0,1.0,110835142.33333333,1.0,150.0,1.3375481087943681
panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,task_excess_gn,3,1.0,1.0,116932884.33333333,1.0,150.0,5.579601080580698
panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,task_excess_gn,3,1.0,1.0,105341887.66666667,1.0,150.0,0.43769853293580874
panda,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,task_excess_gn,3,1.0,1.0,120480242.0,1.0,150.0,0.9573743303999646
panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,task_excess_gn,3,1.0,1.0,91961770.33333333,1.0,150.0,1.383157777835023
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,task_excess_gn,3,1.0,1.0,105290541.0,1.0,150.0,1.0200408152313045
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,task_excess_gn,3,1.0,1.0,97143926.0,1.0,150.0,2.4504449142308826
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,task_excess_gn,3,1.0,1.0,110927578.0,1.0,150.0,0.4314595755432505
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,task_excess_gn,3,0.6666666666666666,0.6666666666666666,130984726.33333333,0.9977777777777778,146.66666666666666,2.102825933494659
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,task_excess_gn,3,1.0,1.0,107498196.66666667,1.0,150.0,3.8892667048603173
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,task_excess_gn,3,1.0,1.0,98747230.0,1.0,150.0,0.868643239360907
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,task_excess_gn,3,1.0,1.0,104908616.33333333,1.0,150.0,1.630404082918402
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,task_excess_gn,3,1.0,1.0,109669502.66666667,1.0,150.0,2.2774470588247007
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,task_excess_gn,3,1.0,1.0,121713161.66666667,1.0,150.0,7.1222404159248285
panda,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,task_excess_gn,3,1.0,1.0,132056025.0,1.0,150.0,8.496147677484398
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,task_excess_gn,3,1.0,1.0,113585164.33333333,1.0,150.0,1.0018921849897104
panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,task_excess_gn,3,1.0,1.0,104136441.66666667,1.0,150.0,1.0985404364129665
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,task_excess_gn,3,1.0,1.0,118128646.0,1.0,150.0,2.4855063460770954
panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,task_excess_gn,3,1.0,1.0,111517680.0,1.0,150.0,0.9572284456323173
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,task_excess_gn,3,1.0,1.0,109539343.0,1.0,150.0,0.9277291525311755
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,task_excess_gn,3,1.0,1.0,118928001.0,1.0,150.0,2.5418295772371264
panda,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,task_excess_gn,3,1.0,1.0,126952143.33333333,1.0,150.0,9.182736358423645
panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,task_excess_gn,3,1.0,1.0,114979079.33333333,1.0,150.0,1.0658020900345453
panda,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,task_excess_gn,3,1.0,1.0,122626254.0,1.0,150.0,6.388805539100857
panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,task_excess_gn,3,1.0,1.0,114492788.33333333,1.0,150.0,7.293310703496485
panda,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,task_excess_gn,3,1.0,1.0,100375694.33333333,1.0,150.0,40.710607261742645
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,task_excess_gn,3,1.0,1.0,120860163.33333333,1.0,150.0,2.892045838274442
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,task_excess_gn,3,1.0,1.0,125198391.33333333,1.0,150.0,0.9488065080727899
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,task_excess_gn,3,1.0,1.0,124100512.33333333,1.0,150.0,1.4963756721844816
panda,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,task_excess_gn,3,1.0,1.0,129075829.0,1.0,150.0,6.3340442485880954
panda,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,task_excess_gn,3,1.0,1.0,92406667.0,1.0,150.0,1.0064864773615088
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,task_excess_gn,3,1.0,1.0,112929248.0,1.0,150.0,2.1095968161487777
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,task_excess_gn,3,1.0,1.0,118677325.0,1.0,150.0,0.9579225740855423
panda,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,task_excess_gn,3,1.0,1.0,113778814.0,1.0,150.0,5.516363743183365
panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,task_excess_gn,3,1.0,1.0,115962223.66666667,1.0,150.0,7.651837199924582
panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,task_excess_gn,3,1.0,1.0,125895167.0,1.0,150.0,6.4129594815601
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,task_balance_k0,3,1.0,1.0,73275093.66666667,1.0,150.0,0.657437971482303
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,task_balance_k0,3,1.0,1.0,73279566.0,1.0,150.0,0.6780255027988473
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,task_balance_k0,3,1.0,1.0,73470402.66666667,1.0,150.0,0.7276124649000973
panda,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,task_balance_k0,3,1.0,1.0,73683741.33333333,1.0,150.0,1.271073184868667
panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,task_balance_k0,3,1.0,1.0,69974443.0,1.0,150.0,1.0251896202102562
panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,task_balance_k0,3,1.0,1.0,73088589.33333333,1.0,150.0,5.520163285846466
panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,task_balance_k0,3,1.0,1.0,64393178.666666664,1.0,150.0,7.408221780561852
panda,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,task_balance_k0,3,1.0,1.0,73408717.33333333,1.0,150.0,0.6738482607613717
panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,task_balance_k0,3,1.0,1.0,71347977.66666667,1.0,150.0,1.5201747965476056
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,task_balance_k0,3,1.0,1.0,73731047.0,1.0,150.0,0.7085798603943516
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,task_balance_k0,3,0.0,0.0,462341676.6666667,0.8133333333333334,122.0,5.869964540596409
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,task_balance_k0,3,1.0,1.0,72076200.66666667,1.0,150.0,0.6621002759761924
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,task_balance_k0,3,1.0,1.0,73020241.33333333,1.0,150.0,0.7749956521496116
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,task_balance_k0,3,1.0,1.0,74548965.33333333,1.0,150.0,0.5912781024856456
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,task_balance_k0,3,1.0,1.0,73937783.66666667,1.0,150.0,0.5888362814118466
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,task_balance_k0,3,1.0,1.0,72672954.33333333,1.0,150.0,3.6940364507344428
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,task_balance_k0,3,1.0,1.0,73388485.66666667,1.0,150.0,2.3105983897031557
