robot,uid,site_id,family,method,repeats,completion,deadline_completion,total_latency_ns,frame_success,successful_prefix,acceleration_rms
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,trac_task_5ms,3,1.0,1.0,48434552.0,1.0,150.0,0.5897979873642124
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,trac_task_5ms,3,1.0,1.0,46636251.666666664,1.0,150.0,0.7469876032325572
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,trac_task_5ms,3,1.0,1.0,56567311.0,1.0,150.0,2.2331081059408975
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,trac_task_5ms,3,1.0,1.0,77543836.66666667,1.0,150.0,6.693052791991348
panda,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,trac_task_5ms,3,1.0,1.0,58843496.333333336,1.0,150.0,8.11421362080524
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,trac_task_5ms,3,1.0,1.0,51138965.333333336,1.0,150.0,1.817377517682333
panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,trac_task_5ms,3,1.0,1.0,55460016.0,1.0,150.0,2.2238869984721066
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,trac_task_5ms,3,1.0,1.0,79074744.0,1.0,150.0,19.596399115546223
panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,trac_task_5ms,3,1.0,1.0,52725916.0,1.0,150.0,0.7807395803490724
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,trac_task_5ms,3,1.0,1.0,57637613.666666664,1.0,150.0,0.7060974382338667
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_5ms,3,0.3333333333333333,0.3333333333333333,342723983.6666667,0.6555555555555556,97.33333333333333,7.7733489210092905
panda,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,trac_task_5ms,3,1.0,1.0,50616773.666666664,1.0,150.0,8.584091012433275
panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,trac_task_5ms,3,1.0,1.0,51678353.0,1.0,150.0,1.0386806551746013
panda,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,trac_task_5ms,3,1.0,1.0,57851757.0,1.0,150.0,6.348980131054975
panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,trac_task_5ms,3,1.0,1.0,53809721.666666664,1.0,150.0,6.957176063666445
panda,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,trac_task_5ms,3,1.0,1.0,54976641.666666664,1.0,150.0,1.9564852185130637
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,3,0.0,0.0,249978554.0,0.7511111111111112,112.66666666666667,5.0763702992204935
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,trac_task_5ms,3,1.0,1.0,56103694.666666664,1.0,150.0,0.6341075176028448
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,trac_task_5ms,3,1.0,1.0,61385172.333333336,1.0,150.0,7.517248451735859
panda,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,trac_task_5ms,3,1.0,1.0,50258097.333333336,1.0,150.0,6.566663369165158
panda,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,trac_task_5ms,3,1.0,1.0,65528029.666666664,1.0,150.0,0.6624758754147468
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,trac_task_5ms,3,0.3333333333333333,0.3333333333333333,197215077.33333334,0.8666666666666667,106.66666666666667,12.770455135505978
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,trac_task_5ms,3,1.0,1.0,53979259.333333336,1.0,150.0,1.0526087687234462
panda,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,trac_task_5ms,3,1.0,1.0,55942768.333333336,1.0,150.0,5.423789326725372
panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,trac_task_5ms,3,1.0,1.0,48043968.0,1.0,150.0,7.537354914203967
panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,trac_task_5ms,3,1.0,1.0,57485221.333333336,1.0,150.0,6.459872292534076
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,pink_qp,3,1.0,1.0,242016079.33333334,1.0,150.0,0.8146854997603413
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,pink_qp,3,1.0,1.0,273911616.0,1.0,150.0,0.6981899370518191
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,pink_qp,3,1.0,1.0,151198174.33333334,1.0,150.0,0.7364915305379321
panda,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,pink_qp,3,1.0,1.0,219267614.0,1.0,150.0,2.5980441197595994
panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,pink_qp,3,1.0,1.0,181854932.33333334,1.0,150.0,8.02606031186952
panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,pink_qp,3,1.0,1.0,144456734.66666666,1.0,150.0,5.536935280663696
panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,pink_qp,3,1.0,1.0,209860974.0,1.0,150.0,0.4995676857806554
panda,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,pink_qp,3,1.0,1.0,212574464.0,1.0,150.0,0.9645233991116013
panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,pink_qp,3,1.0,1.0,177127792.66666666,1.0,150.0,12.062483469837437
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,pink_qp,3,1.0,1.0,172462489.66666666,1.0,150.0,0.8109637297348004
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,pink_qp,3,0.0,0.0,232572592.66666666,0.8133333333333334,122.0,5.6003883010872
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,pink_qp,3,1.0,1.0,194383301.66666666,1.0,150.0,14.618887942733318
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,pink_qp,3,1.0,1.0,201123782.33333334,1.0,150.0,1.7294671874173717
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,pink_qp,3,1.0,1.0,161095133.33333334,1.0,150.0,0.5985978695703988
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,pink_qp,3,1.0,1.0,239424775.0,1.0,150.0,0.5909815334562702
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,pink_qp,3,1.0,1.0,183202106.66666666,1.0,150.0,1.6428450857843753
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,pink_qp,3,1.0,1.0,199662233.0,1.0,150.0,2.961173026746098
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,pink_qp,3,0.0,0.0,204266522.66666666,0.6999999999999998,105.0,12.569781595621395
panda,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,pink_qp,3,1.0,1.0,255850623.0,1.0,150.0,7.8431550889652755
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,pink_qp,3,1.0,1.0,181072149.33333334,1.0,150.0,0.7878705333797553
panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,pink_qp,3,1.0,1.0,167231025.33333334,1.0,150.0,1.0144205628195009
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,pink_qp,3,1.0,1.0,253751107.66666666,1.0,150.0,0.7689519509256314
panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,pink_qp,3,1.0,1.0,241733383.66666666,1.0,150.0,0.7872605637968085
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,pink_qp,3,1.0,1.0,243983883.33333334,1.0,150.0,0.8836881236719779
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,pink_qp,3,1.0,1.0,272596716.0,1.0,150.0,1.1460322191025802
panda,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,pink_qp,3,1.0,1.0,150717591.33333334,1.0,150.0,8.516079573520747
panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,pink_qp,3,1.0,1.0,169076263.33333334,1.0,150.0,0.7648179489753625
panda,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,pink_qp,3,1.0,1.0,183545564.0,1.0,150.0,6.32317632666306
panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,pink_qp,3,1.0,1.0,222763581.66666666,1.0,150.0,6.9663474845003
panda,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,pink_qp,3,1.0,1.0,226431159.0,1.0,150.0,2.5554068605522184
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,pink_qp,3,0.0,0.0,161093017.0,0.8133333333333334,122.0,21.92627750906463
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,pink_qp,3,1.0,1.0,189951423.33333334,1.0,150.0,0.6442190054329557
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,pink_qp,3,1.0,1.0,205103226.66666666,1.0,150.0,0.5049156230253834
panda,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,pink_qp,3,1.0,1.0,230232579.33333334,1.0,150.0,6.390171803485504
panda,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,pink_qp,3,1.0,1.0,254588629.0,1.0,150.0,0.7304703424418265
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,pink_qp,3,1.0,1.0,168299349.0,1.0,150.0,5.8338940486519535
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,pink_qp,3,1.0,1.0,139117475.0,1.0,150.0,0.5702198343853782
panda,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,pink_qp,3,1.0,1.0,248507146.0,1.0,150.0,5.52201960832949
panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,pink_qp,3,1.0,1.0,240957069.33333334,1.0,150.0,8.037221038946448
panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,pink_qp,3,1.0,1.0,206790522.33333334,1.0,150.0,6.6012661805033055
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,current_trf,3,0.0,0.0,308271999.6666667,0.9933333333333333,13.0,30.863505098909467
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,current_trf,3,0.6666666666666666,0.6666666666666666,405441115.0,0.9955555555555556,149.0,27.60805137487108
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,current_trf,3,1.0,1.0,408936956.3333333,1.0,150.0,26.472989245959585
panda,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,current_trf,3,1.0,1.0,328893578.0,1.0,150.0,37.485096445511935
panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,current_trf,3,1.0,1.0,207165052.33333334,1.0,150.0,16.690938367837344
panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,current_trf,3,1.0,1.0,545155489.6666666,1.0,150.0,25.99531538939196
panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,current_trf,3,1.0,1.0,171517479.33333334,1.0,150.0,28.991779902560495
panda,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,current_trf,3,0.3333333333333333,0.3333333333333333,426167771.0,0.9955555555555554,84.66666666666667,41.263513285225194
panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,current_trf,3,0.0,0.0,258533506.33333334,0.9933333333333333,75.0,30.257354765018807
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,current_trf,3,1.0,1.0,233209698.0,1.0,150.0,21.85069395382352
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,current_trf,3,0.0,0.0,908069904.6666666,0.7600000000000001,114.0,24.779543070244994
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,current_trf,3,1.0,1.0,258726512.0,1.0,150.0,18.45108333608603
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,current_trf,3,0.0,0.0,508738119.0,0.9933333333333333,126.0,28.606886967109592
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,current_trf,3,1.0,1.0,393111819.3333333,1.0,150.0,39.42197137628009
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,current_trf,3,1.0,1.0,210586217.0,1.0,150.0,21.924214656046093
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,current_trf,3,1.0,1.0,247637761.66666666,1.0,150.0,20.47655910680486
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,current_trf,3,1.0,0.6666666666666666,556242323.3333334,1.0,150.0,34.19172871084292
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,current_trf,3,1.0,1.0,616083087.3333334,1.0,150.0,41.023395365340285
panda,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,current_trf,3,1.0,1.0,579751805.3333334,1.0,150.0,32.711454915016645
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,current_trf,3,1.0,1.0,299582022.6666667,1.0,150.0,29.407185906113686
panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,current_trf,3,1.0,1.0,300839946.6666667,1.0,150.0,24.67217949349278
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,current_trf,3,0.6666666666666666,0.6666666666666666,381172387.0,0.9977777777777778,142.0,28.051842407392474
panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,current_trf,3,1.0,1.0,322411618.0,1.0,150.0,22.818597832552726
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,current_trf,3,1.0,1.0,477091477.6666667,1.0,150.0,25.054393274137897
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,current_trf,3,0.0,0.0,403197083.0,0.9933333333333333,120.0,38.24343662442948
panda,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,current_trf,3,0.0,0.0,1083118410.6666667,0.8222222222222223,64.0,34.91900653064008
panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,current_trf,3,1.0,1.0,431508217.0,1.0,150.0,20.21412000614556
panda,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,current_trf,3,1.0,1.0,666470187.0,1.0,150.0,26.86849482345956
panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,current_trf,3,1.0,1.0,422032251.6666667,1.0,150.0,29.930917222335854
panda,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,current_trf,3,1.0,1.0,239485557.0,1.0,150.0,24.042932267817445
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,current_trf,3,0.0,0.0,1156069336.0,0.6666666666666666,100.0,23.56271820191056
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,current_trf,3,1.0,1.0,260137057.66666666,1.0,150.0,23.763776008299015
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,current_trf,3,1.0,1.0,161690082.66666666,1.0,150.0,20.675684297478103
panda,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,current_trf,3,1.0,1.0,538887605.0,1.0,150.0,28.508407784177823
panda,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,current_trf,3,1.0,1.0,249765683.0,1.0,150.0,28.65970450391978
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,current_trf,3,0.3333333333333333,0.3333333333333333,350901318.3333333,0.9955555555555554,94.0,38.00012835898584
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,current_trf,3,1.0,1.0,229641393.66666666,1.0,150.0,19.385762829186856
panda,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,current_trf,3,0.0,0.0,1410737849.3333333,0.7066666666666667,106.0,28.165359295678254
panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,current_trf,3,1.0,1.0,581154408.3333334,1.0,150.0,35.6805311606143
panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,current_trf,3,0.0,0.0,798395785.3333334,0.9844444444444443,6.0,32.3824833457374
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,trac_then_current_trf,3,1.0,1.0,67425592.33333333,1.0,150.0,5.4861374756895565
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,trac_then_current_trf,3,1.0,1.0,64960630.0,1.0,150.0,2.789901106982432
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,trac_then_current_trf,3,1.0,1.0,67448395.66666667,1.0,150.0,1.6203870257115014
panda,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,trac_then_current_trf,3,1.0,1.0,61519941.666666664,1.0,150.0,3.0635765970856146
panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,trac_then_current_trf,3,1.0,0.6666666666666666,84506209.33333333,1.0,150.0,1.3349404416519988
panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,trac_then_current_trf,3,1.0,1.0,63602023.333333336,1.0,150.0,6.625387738054268
panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,trac_then_current_trf,3,1.0,1.0,58251324.0,1.0,150.0,2.580683764394069
panda,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,trac_then_current_trf,3,1.0,1.0,66009911.0,1.0,150.0,2.7840165045714715
panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,trac_then_current_trf,3,1.0,0.6666666666666666,87381581.66666667,1.0,150.0,4.044110254380832
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,trac_then_current_trf,3,1.0,1.0,70958417.0,1.0,150.0,1.9625893708077777
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,trac_then_current_trf,3,0.0,0.0,750608108.6666666,0.7777777777777777,116.66666666666667,8.570621832539008
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,trac_then_current_trf,3,1.0,1.0,62268612.666666664,1.0,150.0,10.095302687476797
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,trac_then_current_trf,3,1.0,1.0,63199886.333333336,1.0,150.0,1.1003564726341875
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,trac_then_current_trf,3,1.0,1.0,62340404.0,1.0,150.0,1.985536398308773
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,trac_then_current_trf,3,1.0,1.0,66376089.333333336,1.0,150.0,0.7453093366756255
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,trac_then_current_trf,3,1.0,1.0,60805757.666666664,1.0,150.0,0.7469876032325572
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,trac_then_current_trf,3,1.0,1.0,59376139.0,1.0,150.0,2.539851902976991
