robot,uid,site_id,family,method,repeat,frame,dt,previous_q,target_position,target_rotation,q,accepted,failure_kind,verification_reasons,position_error,orientation_error,velocity_utilization,internal_status,total_latency_ns
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,pink_qp,0,105,0.02,"[-0.29890812302948927,0.6501893171993048,0.15842787091403504,-0.06980000000000001,0.37630819867383475,1.0383314852110515,0.27493358057509076]","[0.5386324067017476,-0.0890863944736938,0.8244160345204308]","[[0.91949543392027,-0.13962573615186571,0.36746809494679145],[-0.27315610011680863,-0.8991820107761838,0.34184419911046454],[0.28269045256030595,-0.4147003319272225,-0.86493337473513]]","[-0.29677849720720634,0.6322722729599511,0.11482787091403505,-0.06980000000000001,0.4139754548757427,1.03909267198161,0.2798914939718913]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001411975557762603,0.014032338823747612,0.9999999999999997,solved,853202
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,1,118,0.02,"[2.8910998001666632,0.19204650057859823,1.660299208959349,-0.6618224723005,0.8554979313070099,0.3431317776754041,0.08289400339231225]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8910998001666632,0.19204650057859823,1.660299208959349,-0.6618224723005,0.8554979313070099,0.3431317776754041,0.08289400339231225]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0022408250079171133,0.010357000473759644,0.0,native_no_solution,5211083
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,single_gn_k0,1,122,0.02,"[-2.5808788242134333,0.04529988210385024,2.897299999999,-0.5739845017554034,-2.897299999999,2.029832303950535,-1.7648163006722346]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.578625057562058,0.03536197734721825,2.897299999999,-0.5578130621809242,-2.897299999999,2.0328716416401473,-1.7683276689601262]",False,position_tolerance,"[""position_tolerance""]",0.001315487164951526,0.004232269771441956,0.37090457739631183,stationary,3913038
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,trac_task_5ms,0,113,0.02,"[-2.136567966855157,0.05278309508751219,2.42073013131691,-0.5554022047834891,-2.8822469981196766,2.073354447540925,-1.7449592401707628]","[0.2101951828709031,0.021021791875536586,1.1614518861885486]","[[0.34178788900162776,0.8454662657569564,-0.4103264948779187],[-0.9067247437488449,0.1818961380037802,-0.3804786906686123],[-0.24704509306076639,0.5020961944152706,0.8287750801926298]]","[-2.136567966855157,0.05278309508751219,2.42073013131691,-0.5554022047834891,-2.8822469981196766,2.073354447540925,-1.7449592401707628]",False,internal_nonconvergence+position_tolerance,"[""position_tolerance""]",0.0032775073771286875,0.004204315139151497,0.0,native_no_solution,5194553
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_5ms,2,73,0.02,"[-1.2189713581513675,0.5370320746547312,0.30130522068300797,-0.973138520458447,2.8972999999999995,2.780390506795481,0.4752490590066178]","[0.36718022786213744,-0.6456649115598345,0.6383994232620955]","[[0.5241274377818539,0.6731086477366566,0.5217424434587996],[-0.11649758149778397,0.6635404311226599,-0.7390144854945144],[-0.8436342468566553,0.3265560359382205,0.4261952755755508]]","[-1.2189713581513675,0.5370320746547312,0.30130522068300797,-0.973138520458447,2.8972999999999995,2.780390506795481,0.4752490590066178]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.01320491677349754,0.02411097212997185,0.0,native_no_solution,5248211
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,single_gn_k0,0,122,0.02,"[-2.5808788242134333,0.04529988210385024,2.897299999999,-0.5739845017554034,-2.897299999999,2.029832303950535,-1.7648163006722346]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.578625057562058,0.03536197734721825,2.897299999999,-0.5578130621809242,-2.897299999999,2.0328716416401473,-1.7683276689601262]",False,position_tolerance,"[""position_tolerance""]",0.001315487164951526,0.004232269771441956,0.37090457739631183,stationary,3880790
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,pink_qp,0,122,0.02,"[2.8972999999999995,0.2208501889085296,1.71267687290282,-0.6933050514508895,0.8237396789143764,0.3642165226420566,0.10348506575471131]","[-0.06365257251620854,-0.26256401938349483,0.9061759282087597]","[[0.5560616649394297,-0.6796655486174742,0.47838286633960614],[-0.8306996908455809,-0.4357232051395866,0.3465303913539789],[-0.02708225274687437,-0.5900847655425395,-0.8068869320175911]]","[2.8972999999999995,0.24092726647793833,1.7562768729028198,-0.7068710601948309,0.7938662328714136,0.37838831385312666,0.11901884516860067]",False,position_tolerance,"[""position_tolerance""]",0.0010549523841012337,0.008031829089156796,0.9999999999999968,solved,797011
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,2,118,0.02,"[2.891099669005278,0.19204675078654598,1.6602999548821604,-0.6618225909692986,0.8554974623967372,0.3431319613984794,0.08289419405300935]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.891099669005278,0.19204675078654598,1.6602999548821604,-0.6618225909692986,0.8554974623967372,0.3431319613984794,0.08289419405300935]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.002240823967640014,0.010357006447120088,0.0,native_no_solution,5193372
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_5ms,1,73,0.02,"[-1.1627082468721759,0.5336451749724098,0.21394552977618922,-0.9678480075431716,2.897231032328614,2.7790850384173704,0.5172319564654484]","[0.36718022786213744,-0.6456649115598345,0.6383994232620955]","[[0.5241274377818539,0.6731086477366566,0.5217424434587996],[-0.11649758149778397,0.6635404311226599,-0.7390144854945144],[-0.8436342468566553,0.3265560359382205,0.4261952755755508]]","[-1.1627082468721759,0.5336451749724098,0.21394552977618922,-0.9678480075431716,2.897231032328614,2.7790850384173704,0.5172319564654484]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.012667155138395654,0.022203295444407117,0.0,native_no_solution,5222150
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,pink_qp,2,122,0.02,"[-2.580960908165891,0.045225535505242616,2.8972999999999995,-0.5738462902928353,-2.8972999999999995,2.0299278701804253,-1.7646994928786397]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.578042024040462,0.036008619969428904,2.8972999999999995,-0.5589157909530367,-2.8972999999999995,2.0324139277175353,-1.7685271154541125]",False,position_tolerance,"[""position_tolerance""]",0.0012992839328331773,0.004631253155571994,0.3424426454082252,solved,807907
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,trac_task_5ms,2,115,0.02,"[-2.1207563340220292,0.05060566904202452,2.427572017118771,-0.5556438618900972,-2.896997628752153,2.0594343207069596,-1.757606320984586]","[0.20861375575358249,0.026903607247617728,1.1614330491751486]","[[0.34229102437705455,0.8425791812818971,-0.41580906423650105],[-0.9074290555980031,0.18164137962248073,-0.3789180891239665],[-0.24374036121952192,0.507017487350456,0.8267550446374108]]","[-2.1207563340220292,0.05060566904202452,2.427572017118771,-0.5556438618900972,-2.896997628752153,2.0594343207069596,-1.757606320984586]",False,internal_nonconvergence+position_tolerance,"[""position_tolerance""]",0.0030034239464641964,0.007330532805775327,0.0,native_no_solution,5226999
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_5ms,0,70,0.02,"[-1.1331300282671315,0.5310396635245657,0.24983327600892832,-0.9436182276376321,2.896819211163083,2.8170581963679995,0.5107057150315931]","[0.396400236698004,-0.6222003221191696,0.6495423728735656]","[[0.5334090415878396,0.6347454779592699,0.5590822592093228],[-0.07922695805984556,0.6955513886843764,-0.714094779994798],[-0.8421388742178605,0.3366102254975236,0.42130235297417984]]","[-1.1331300282671315,0.5310396635245657,0.24983327600892832,-0.9436182276376321,2.896819211163083,2.8170581963679995,0.5107057150315931]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.012275762449674781,0.018429400761711283,0.0,native_no_solution,5220216
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,2,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,932428
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,2,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,666334
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,2,125,0.02,"[6.282470557336006,-5.458577000655574,1.6181451924086174,-4.6686150815763146,1.4513636195712587,-5.1422159260614775]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.282470557336006,-5.458577000655574,1.6181451924086174,-4.6686150815763146,1.4513636195712587,-5.1422159260614775]",False,internal_nonconvergence+position_tolerance,"[""position_tolerance""]",0.0016950313862552418,0.007239961337020628,0.0,native_no_solution,5246299
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,1,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,672782
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,0,125,0.02,"[6.283185307179585,-5.4591662217225,1.617532689872725,-4.667296016467422,1.4511536646707337,-5.139613877309313]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.4591662217225,1.617532689872725,-4.667296016467422,1.4511536646707337,-5.139613877309313]",False,internal_nonconvergence+position_tolerance,"[""position_tolerance""]",0.0018554078596729534,0.0063534195778563035,0.0,native_no_solution,5274359
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,1,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,956317
ur5e,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,trajectory_22,joint_limit_return,trac_task_5ms,0,42,0.02,"[0.636048327893075,-0.3805816222732638,-1.2489778197417134,0.5608711703654672,-0.028947171880577178,5.918683633701634]","[0.23224871975385494,0.45566825309735076,0.6611822367602953]","[[-0.08603804259342102,-0.8009687240240198,-0.5924918213461059],[-0.10114075452355324,-0.584602740446511,0.8049907972373569],[-0.9911447941653625,0.1291849023599991,-0.030712505614789477]]","[0.636048327893075,-0.3805816222732638,-1.2489778197417134,0.5608711703654672,-0.028947171880577178,5.918683633701634]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0042619929366614785,0.018114441429453593,0.0,native_no_solution,5187474
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,0,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,660832
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,1,125,0.02,"[6.283185307179585,-5.459133317205759,1.6181094360435535,-4.6663347866333575,1.4509183228413516,-5.146125967752798]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.459133317205759,1.6181094360435535,-4.6663347866333575,1.4509183228413516,-5.146125967752798]",False,internal_nonconvergence+position_tolerance,"[""position_tolerance""]",0.0019062991412945858,0.00857682199994062,0.0,native_no_solution,5266168
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,0,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,950844
