frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,robot,uid,method,repeat,family,run_id
150,True,True,1.0,1.0,150,150,34049526,0.2433835,0.25717465,0.2785995299999998,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,relative,1,planar_observation_scan,panda_4_relative_1
150,True,True,1.0,1.0,150,150,33750492,0.241355,0.255935,0.2783994299999999,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,relative,2,planar_observation_scan,panda_4_relative_2
150,True,True,1.0,1.0,150,150,166266953,1.141831,1.4121045999999997,1.43887747,,150,,{},0.0,0.0,0.0,0.000999999978472776,0.0009999999968436767,0.008726646011407546,0.00872664618064839,0.9999999824154786,0.10537066362416647,0.5225832379681021,0.010451664759362041,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,direct_sqp,1,planar_observation_scan,panda_4_direct_sqp_1
150,True,True,1.0,1.0,150,150,33603701,0.2402365,0.25415675,0.2817867499999997,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,fixed_qp2,1,planar_observation_scan,panda_4_fixed_qp2_1
150,True,True,1.0,1.0,150,150,33954971,0.242177,0.25632889999999997,0.2919033099999999,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,fixed_qp1,1,planar_observation_scan,panda_4_fixed_qp1_1
150,True,True,1.0,1.0,150,150,33827427,0.242111,0.25816315,0.2801965499999999,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,fixed_qp1,0,planar_observation_scan,panda_4_fixed_qp1_0
150,True,True,1.0,1.0,150,150,37264967,0.2684045,0.2809517,0.29547574,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,gn,1,planar_observation_scan,panda_4_gn_1
150,True,True,1.0,1.0,150,150,107635109,0.659486,1.18117505,1.5819220899999988,,150,,{},0.0,0.0,0.0,0.0009941792858426375,0.0009997357822391563,0.00735932673501359,0.008683910645089709,0.9953346499844518,0.19210792996774906,4.392055388289633,0.08784110776579268,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,range_loss_matched,1,planar_observation_scan,panda_4_range_loss_matched_1
150,True,True,1.0,1.0,150,150,36988000,0.266464,0.278037,0.28828846999999996,,150,,{},0.0,0.0,0.0,0.0008127915223165238,0.0009665425361428413,6.596433960195056e-06,7.100022275994919e-06,0.8127915223165239,0.1188825891194671,2.4724432612199374,0.04944886522439875,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,gn,0,planar_observation_scan,panda_4_gn_0
150,True,True,1.0,1.0,150,150,166343371,1.135635,1.4196785499999998,1.43885716,,150,,{},0.0,0.0,0.0,0.000999999978472776,0.0009999999968436767,0.008726646011407546,0.00872664618064839,0.9999999824154786,0.10537066362416647,0.5225832379681021,0.010451664759362041,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,direct_sqp,2,planar_observation_scan,panda_4_direct_sqp_2
150,True,True,1.0,1.0,150,150,166291642,1.1446225,1.4246592,1.44089776,,150,,{},0.0,0.0,0.0,0.000999999978472776,0.0009999999968436767,0.008726646011407546,0.00872664618064839,0.9999999824154786,0.10537066362416647,0.5225832379681021,0.010451664759362041,0,panda,bea347b08a7612317eb21a8720d69d5eafaffce9d340f811f6d916f50fe13657,direct_sqp,0,planar_observation_scan,panda_4_direct_sqp_0
150,True,True,1.0,1.0,150,150,34975708,0.2428385,0.25712145,0.28448013999999977,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,relative,0,planar_observation_scan,panda_10_relative_0
150,True,True,1.0,1.0,150,150,34944938,0.2429925,0.25705564999999997,0.28043659,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,fixed_qp2,0,planar_observation_scan,panda_10_fixed_qp2_0
150,True,True,1.0,1.0,150,150,34948548,0.241927,0.2623644499999999,0.2813776899999999,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,fixed_qp1,0,planar_observation_scan,panda_10_fixed_qp1_0
150,True,True,1.0,1.0,150,150,118786283,0.7513795,1.3456599999999987,1.6710307599999998,,150,,{},0.0,0.0,0.0,0.0009880891287237477,0.0009963194114342184,0.007020596632772362,0.008407318598899236,0.9880891287237477,0.22232064454089706,6.033662467843217,0.12067324935686434,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,range_loss_matched,0,planar_observation_scan,panda_10_range_loss_matched_0
150,True,True,1.0,1.0,150,150,184049803,1.267769,1.5279621499999998,1.6007268699999995,,150,,{},0.0,0.0,0.0,0.0009999999853706105,0.0009999999998824454,0.008726646108815142,0.008726646259727596,0.9999999880588634,0.14306585622943732,0.7704630737305865,0.01540926147461173,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,direct_sqp,0,planar_observation_scan,panda_10_direct_sqp_0
150,True,True,1.0,1.0,150,150,34979828,0.2422835,0.25626485,0.28628755,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,relative,2,planar_observation_scan,panda_10_relative_2
150,True,True,1.0,1.0,150,150,118826713,0.752311,1.366002099999999,1.6797065999999996,,150,,{},0.0,0.0,0.0,0.0009880891287237477,0.0009963194114342184,0.007020596632772362,0.008407318598899236,0.9880891287237477,0.22232064454089706,6.033662467843217,0.12067324935686434,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,range_loss_matched,1,planar_observation_scan,panda_10_range_loss_matched_1
150,True,True,1.0,1.0,150,150,35119787,0.242697,0.25659184999999995,0.30874397,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,fixed_qp1,1,planar_observation_scan,panda_10_fixed_qp1_1
150,True,True,1.0,1.0,150,150,37548249,0.2413245,0.264724,0.9424056799999991,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,fixed_qp2,2,planar_observation_scan,panda_10_fixed_qp2_2
150,True,True,1.0,1.0,150,150,38480500,0.268372,0.2793142,0.29467055,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,gn,1,planar_observation_scan,panda_10_gn_1
150,True,True,1.0,1.0,150,150,118640790,0.756599,1.3480746499999996,1.6687909499999998,,150,,{},0.0,0.0,0.0,0.0009880891287237477,0.0009963194114342184,0.007020596632772362,0.008407318598899236,0.9880891287237477,0.22232064454089706,6.033662467843217,0.12067324935686434,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,range_loss_matched,2,planar_observation_scan,panda_10_range_loss_matched_2
150,True,True,1.0,1.0,150,150,38580033,0.2684055,0.28318875,0.29360547,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,gn,2,planar_observation_scan,panda_10_gn_2
150,True,True,1.0,1.0,150,150,35052685,0.242686,0.25707385,0.29733215999999996,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,fixed_qp1,2,planar_observation_scan,panda_10_fixed_qp1_2
150,True,True,1.0,1.0,150,150,34942970,0.243917,0.2565362,0.2762415399999998,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,relative,1,planar_observation_scan,panda_10_relative_1
150,True,True,1.0,1.0,150,150,181598288,1.249658,1.5027877,1.5920792099999994,,150,,{},0.0,0.0,0.0,0.0009999999853706105,0.0009999999998824454,0.008726646108815142,0.008726646259727596,0.9999999880588634,0.14306585622943732,0.7704630737305865,0.01540926147461173,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,direct_sqp,1,planar_observation_scan,panda_10_direct_sqp_1
150,True,True,1.0,1.0,150,150,183993047,1.2633905,1.5131222999999998,1.6064058999999995,,150,,{},0.0,0.0,0.0,0.0009999999853706105,0.0009999999998824454,0.008726646108815142,0.008726646259727596,0.9999999880588634,0.14306585622943732,0.7704630737305865,0.01540926147461173,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,direct_sqp,2,planar_observation_scan,panda_10_direct_sqp_2
150,True,True,1.0,1.0,150,150,35389763,0.2430015,0.26507889999999995,0.32656318999999956,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,fixed_qp2,1,planar_observation_scan,panda_10_fixed_qp2_1
150,True,True,1.0,1.0,150,150,38794844,0.2687075,0.2901334,0.3442206599999996,,150,,{},0.0,0.0,0.0,0.0008634530092705895,0.000979619767096369,1.5069418937193636e-05,1.6602355561821242e-05,0.8634530092705894,0.14247005183060255,2.2478223602519107,0.04495644720503822,0,panda,5dc8f02f453ed0dd9266962f8d20319386f99c1f671690b1b698a028411c2ba8,gn,0,planar_observation_scan,panda_10_gn_0
150,True,True,1.0,1.0,150,150,85577885,0.5663825,0.9709750500000001,1.08908525,,150,,{},0.0,0.0,0.0,0.0009770850676978702,0.0009952910981058933,0.006427716779041999,0.008084816864993218,0.9770850676978702,0.14696912231151804,3.2447794423948193,0.0648955888478964,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,range_loss_matched,2,planar_observation_scan,panda_3_range_loss_matched_2
150,True,True,1.0,1.0,150,150,28690792,0.155039,0.2587507,0.31621244999999965,,150,,{},0.0,0.0,0.0,0.0009089339806860946,0.0009999586083947278,4.817052114515978e-06,5.988335989838056e-06,0.9089339806860945,0.11526895557591368,4.524509608993928,0.09049019217987855,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,relative,2,planar_observation_scan,panda_3_relative_2
150,True,True,1.0,1.0,150,150,85633695,0.565208,1.0002917999999998,1.0866463,,150,,{},0.0,0.0,0.0,0.0009770850676978702,0.0009952910981058933,0.006427716779041999,0.008084816864993218,0.9770850676978702,0.14696912231151804,3.2447794423948193,0.0648955888478964,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,range_loss_matched,1,planar_observation_scan,panda_3_range_loss_matched_1
150,True,True,1.0,1.0,150,150,28539442,0.1529015,0.25706969999999996,0.2971028899999999,,150,,{},0.0,0.0,0.0,0.0009089339806860946,0.0009999586083947278,4.817052114515978e-06,5.988335989838056e-06,0.9089339806860945,0.11526895557591368,4.524509608993928,0.09049019217987855,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,fixed_qp2,0,planar_observation_scan,panda_3_fixed_qp2_0
150,True,True,1.0,1.0,150,150,28400751,0.152285,0.25643959999999993,0.29052045,,150,,{},0.0,0.0,0.0,0.0009089339806860946,0.0009999586083947278,4.817052114515978e-06,5.988335989838056e-06,0.9089339806860945,0.11526895557591368,4.524509608993928,0.09049019217987855,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,relative,0,planar_observation_scan,panda_3_relative_0
150,True,True,1.0,1.0,150,150,142234524,1.0462865,1.1759933,1.2207488499999999,,150,,{},0.0,0.0,0.0,0.0009999999855138562,0.0009999999971219591,0.00872664583733095,0.008726645865388506,0.9999999855138562,0.04780214209126454,0.3147759039673201,0.006295518079346401,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,direct_sqp,1,planar_observation_scan,panda_3_direct_sqp_1
150,True,True,1.0,1.0,150,150,31283161,0.165872,0.28083805,0.30844198,,150,,{},0.0,0.0,0.0,0.0009089339806860946,0.0009999586083947278,4.817052114515978e-06,5.988335989838056e-06,0.9089339806860945,0.11526895557591368,4.524509608993928,0.09049019217987855,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,gn,0,planar_observation_scan,panda_3_gn_0
150,True,True,1.0,1.0,150,150,28656444,0.1535165,0.25549795,0.2865319099999998,,150,,{},0.0,0.0,0.0,0.0009089339806860946,0.0009999586083947278,4.817052114515978e-06,5.988335989838056e-06,0.9089339806860945,0.11526895557591368,4.524509608993928,0.09049019217987855,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,fixed_qp1,2,planar_observation_scan,panda_3_fixed_qp1_2
150,True,True,1.0,1.0,150,150,28545545,0.1538085,0.25252325,0.29846228999999996,,150,,{},0.0,0.0,0.0,0.0009089339806860946,0.0009999586083947278,4.817052114515978e-06,5.988335989838056e-06,0.9089339806860945,0.11526895557591368,4.524509608993928,0.09049019217987855,0,panda,67fc7835df80b245bd45fa8865edfdaac13d61af9238c35a92d40a8e76d1b362,relative,1,planar_observation_scan,panda_3_relative_1
