frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,robot,method,repeat,uid,site_id,family,run_id,raw_file,zero_cost_verified_rate,optimization_rate,command_change_rate,mean_intervention
150,False,False,0.7,0.7,105,105,128323113,0.8261235,1.0228956999999999,1.28745059,105,105,position_tolerance+orientation_tolerance,"{""position_tolerance+orientation_tolerance"":45}",0.0,0.0,0.0,0.00023390312300224894,0.0009538083780688717,0.00039835749691406627,0.008304875900969308,0.23390312300224894,0.9999999999999997,12.569781595621395,0.2513956319124279,0,panda,pink_qp,1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,panda_trajectory_38_pink_qp_r1,runs/panda_trajectory_38_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,535347390,3.5592895,3.64383245,3.7894299399999993,,150,,{},1.0,0.0,0.0,0.0005390197637246122,0.0007399934778407922,0.0007435632992909235,0.0012002991148117662,0.5390197637246122,0.8245363423460945,8.584091012433275,0.1716818202486655,0,panda,tar_corrected,1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,panda_trajectory_31_tar_corrected_r1,runs/panda_trajectory_31_tar_corrected_r1.jsonl.gz,1.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,26204990,0.164535,0.23442695,0.33351087999999945,,150,,{},0.0,0.0,0.0,0.0001052776299757502,0.0003094691781309085,0.0004635831048080184,0.002567786607613312,0.1052776299757502,0.3197091196370736,0.7469876032325572,0.014939752064651144,0,panda,trac_task_5ms,0,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,panda_trajectory_25_trac_task_5ms_r0,runs/panda_trajectory_25_trac_task_5ms_r0.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,25406286,0.1624855,0.21491504999999994,0.26058243999999997,,150,,{},0.0,0.0,0.0,0.00021521435784032825,0.0005547667334468864,0.002119450644807699,0.006261393446159981,0.27609409996662276,0.42561000894949846,1.8253064533773191,0.03650612906754638,0,panda,trac_task_5ms,1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,panda_trajectory_29_trac_task_5ms_r1,runs/panda_trajectory_29_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,660263321,4.5097685,4.856789849999999,5.1123346299999985,,150,,{},0.0,0.0,1.0,0.0009782040601545687,0.0009988558759762556,0.0015319061269362432,0.00558818990818276,0.9782040601545687,0.76410220701849,5.145525216977236,0.10291050433954473,0,panda,tar_old,0,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,panda_trajectory_13_tar_old_r0,runs/panda_trajectory_13_tar_old_r0.jsonl.gz,0.0,1.0,1.0,0.031157913330389326
150,True,True,1.0,1.0,150,150,546632113,3.6005145,3.8959086999999997,4.5541483699999965,,150,,{},1.0,0.0,0.0,2.839555593204043e-05,0.00037190937400632387,6.251083407265754e-05,0.004772612503714478,0.028395555932040427,0.2514866923539194,1.2924062199628248,0.025848124399256496,0,panda,tar_corrected,2,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,panda_trajectory_07_tar_corrected_r2,runs/panda_trajectory_07_tar_corrected_r2.jsonl.gz,1.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,147334687,1.0039755,1.2169830999999973,1.31897781,,150,,{},0.0,0.0,0.0,0.00015402714717964667,0.00021513749647973678,0.00020273334582976508,0.00029192859801936954,0.15402714717964666,0.5204466271262618,2.961173026746098,0.059223460534921966,0,panda,pink_qp,1,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,panda_trajectory_23_pink_qp_r1,runs/panda_trajectory_23_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,False,1.0,0.9933333333333333,150,149,631736902,3.411797,4.813187149999999,5.814047529999985,,150,,{},0.5533333333333333,0.0,0.44666666666666666,0.0009572114461764812,0.0009971744647920304,0.007698266119702942,0.008620384432177507,0.9660006583538413,0.7654021002764596,8.702347923829096,0.17404695847658191,0,panda,tar_old,0,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,panda_trajectory_38_tar_old_r0,runs/panda_trajectory_38_tar_old_r0.jsonl.gz,0.0,1.0,0.44666666666666666,0.03595981946212935
150,True,True,1.0,1.0,150,150,26869624,0.1674895,0.23465484999999986,0.34920188999999896,,150,,{},0.0,0.0,0.0,0.0003299740766654388,0.0003511118824318562,0.0007158957045794237,0.0008360005726807627,0.32997407666543876,0.7566722098654147,6.957176063666445,0.1391435212733289,0,panda,trac_task_5ms,1,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,panda_trajectory_37_trac_task_5ms_r1,runs/panda_trajectory_37_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,576899183,3.590258,5.10929535,5.339545189999999,,150,,{},1.0,0.0,0.0,9.348890492955163e-05,0.0006801286207419111,9.104945490666263e-05,0.005406868141990372,0.09348890492955163,0.2721605303044664,1.9896472792923563,0.03979294558584713,0,panda,tar_corrected,0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,panda_trajectory_27_tar_corrected_r0,runs/panda_trajectory_27_tar_corrected_r0.jsonl.gz,1.0,0.16,0.0,0.0
150,False,False,0.8133333333333334,0.8133333333333334,122,122,127048030,0.809314,1.0170354,1.11712842,122,122,position_tolerance,"{""position_tolerance"":1,""position_tolerance+orientation_tolerance"":27}",0.0,0.0,0.0,0.00031271582458463704,0.0008524326875975338,0.0008311657818931318,0.007358452784580322,0.31271582458463704,0.9999999999999968,21.92627750906463,0.4385255501812926,0,panda,pink_qp,0,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,panda_trajectory_17_pink_qp_r0,runs/panda_trajectory_17_pink_qp_r0.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,541764439,3.2916495,4.74394675,4.7986936600000005,,150,,{},0.7533333333333333,0.0,0.24666666666666667,0.0009144015977807302,0.0009785228388949027,0.0030683304550934093,0.0053070798252730905,0.9144015977807302,0.9014836263114568,7.433156718274217,0.14866313436548434,0,panda,tar_old,1,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,panda_trajectory_32_tar_old_r1,runs/panda_trajectory_32_tar_old_r1.jsonl.gz,0.0,1.0,0.24666666666666667,0.009270150739799608
150,True,True,1.0,1.0,150,150,554527107,3.31607,4.798649899999999,5.820674349999984,,150,,{},0.7733333333333333,0.0,0.22666666666666666,0.0009049206463731409,0.0009993057892106912,0.003956480760025926,0.004641911142716803,0.9049206463731408,0.8669822430781263,6.578766950892307,0.13157533901784613,0,panda,tar_old,1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,panda_trajectory_35_tar_old_r1,runs/panda_trajectory_35_tar_old_r1.jsonl.gz,0.0,1.0,0.22666666666666666,0.011130124218637691
150,True,True,1.0,1.0,150,150,152982228,1.0172755,1.2734835500000001,1.371201149999999,,150,,{},0.0,0.0,0.0,1.6124880640883963e-05,1.6626723768761134e-05,3.490168429229807e-05,3.5511269324307694e-05,0.016124880640883965,0.3263467492576839,0.4995676857806554,0.009991353715613108,0,panda,pink_qp,2,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,panda_trajectory_16_pink_qp_r2,runs/panda_trajectory_16_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,629721763,3.654706,5.17085255,5.59893751,,150,,{},1.0,0.0,0.0,0.0005392226132951269,0.0008325621570122636,0.0038919850556902225,0.005483029531939734,0.6116856767072039,0.7720239054011881,7.813869661709075,0.1562773932341815,0,panda,tar_corrected,0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,panda_trajectory_10_tar_corrected_r0,runs/panda_trajectory_10_tar_corrected_r0.jsonl.gz,1.0,0.30666666666666664,0.0,0.0
150,True,True,1.0,1.0,150,150,25271744,0.1628405,0.19630654999999997,0.28674810999999917,,150,,{},0.0,0.0,0.0,9.293995202462507e-05,9.532989152477082e-05,0.00012087610427929021,0.00012653534033979974,0.09293995202462507,0.3347424607869636,0.6781011520975225,0.013562023041950451,0,panda,trac_task_5ms,2,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,panda_trajectory_24_trac_task_5ms_r2,runs/panda_trajectory_24_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,137394836,0.9919215,1.01131515,1.0268826999999998,,150,,{},0.0,0.0,0.0,8.21965907835322e-05,8.811801823937038e-05,0.00017239746584187446,0.00019550934309203616,0.0821965907835322,0.4952489805131127,1.0144205628195009,0.02028841125639002,0,panda,pink_qp,2,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,panda_trajectory_02_pink_qp_r2,runs/panda_trajectory_02_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,30553535,0.1657505,0.46127404999999966,0.9133357099999998,,150,,{},0.0,0.0,0.0,0.0006086358449660331,0.0009529469341987181,0.0057048577508279005,0.007099540093014672,0.7693711297626582,0.9999999999999968,12.97427322618324,0.25948546452366483,0,panda,trac_task_5ms,2,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,panda_trajectory_19_trac_task_5ms_r2,runs/panda_trajectory_19_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,False,False,0.7866666666666666,0.7866666666666666,118,118,742517459,4.383172,7.442773549999999,9.1143086,118,118,non_finite_or_wrong_shape,"{""non_finite_or_wrong_shape"":32}",0.0,0.0,0.7866666666666666,0.0009871908807949415,0.0009960883407133204,0.0028182748598895024,0.0033608168736500776,0.9871908807949415,0.9759773999403316,5.990534320559442,0.11981068641118883,0,panda,tar_old,0,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,panda_trajectory_17_tar_old_r0,runs/panda_trajectory_17_tar_old_r0.jsonl.gz,0.0,1.0,0.78,0.037589498432790025
150,True,True,1.0,1.0,150,150,27316347,0.1691605,0.23775324999999994,0.3710680899999999,,150,,{},0.0,0.0,0.0,0.0006005116808182323,0.0007905647671390365,0.00036445194649745486,0.00046586892167529043,0.6005116808182323,0.8689233996582102,6.477335754790279,0.1295467150958056,0,panda,trac_task_5ms,0,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,panda_trajectory_35_trac_task_5ms_r0,runs/panda_trajectory_35_trac_task_5ms_r0.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,137186912,0.9964645,1.0171494,1.117894989999999,,150,,{},0.0,0.0,0.0,0.0002768898091500903,0.00037417138981585924,0.0006926542853791169,0.0008261210938534788,0.2768898091500903,0.755514258927789,6.9663474845003,0.139326949690006,0,panda,pink_qp,1,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,panda_trajectory_37_pink_qp_r1,runs/panda_trajectory_37_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,26583078,0.168793,0.22473689999999993,0.2750384699999998,,150,,{},0.0,0.0,0.0,4.740964433992525e-05,4.8107560321803264e-05,9.935694349777077e-05,0.00010084622459637882,0.04740964433992525,0.23827171434435965,0.5688726422222132,0.011377452844444264,0,panda,trac_task_5ms,0,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,panda_trajectory_04_trac_task_5ms_r0,runs/panda_trajectory_04_trac_task_5ms_r0.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,646698425,4.425321,4.974091799999999,6.813809739999994,,150,,{},0.18666666666666668,0.0,0.8133333333333334,0.0009775776180537292,0.0009963444521998634,0.0056254550098298614,0.006750090186767786,0.9775776180537291,0.990654257972984,12.580980627362589,0.2516196125472518,0,panda,tar_old,1,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,panda_trajectory_12_tar_old_r1,runs/panda_trajectory_12_tar_old_r1.jsonl.gz,0.0,1.0,0.8133333333333334,0.020374097181903302
150,True,True,1.0,1.0,150,150,538917196,3.5807825,3.6954249,3.7767298899999995,,150,,{},1.0,0.0,0.0,0.0003287045727782479,0.0003857355796340377,0.0003395665829125552,0.00040710489205638946,0.3287045727782479,0.623105179352275,5.521765691626512,0.11043531383253025,0,panda,tar_corrected,2,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,trajectory_39,high_curvature,panda_trajectory_39_tar_corrected_r2,runs/panda_trajectory_39_tar_corrected_r2.jsonl.gz,1.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,147383076,0.998659,1.0159186,1.0415037999999999,,150,,{},0.0,0.0,0.0,0.00018788284722292628,0.0001981718022720297,0.00033614596368665916,0.0003579234867976215,0.18788284722292625,0.38817078268504274,0.8836881236719779,0.017673762473439558,0,panda,pink_qp,0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,panda_trajectory_08_pink_qp_r0,runs/panda_trajectory_08_pink_qp_r0.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,26078550,0.1648135,0.2254924499999999,0.27488703999999986,,150,,{},0.0,0.0,0.0,0.0004560347242845946,0.0008880139097493064,0.0005584471033482014,0.0058087197122049464,0.45603472428459463,0.6974570087107302,6.411439545404998,0.12822879090809994,0,panda,trac_task_5ms,2,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,panda_trajectory_36_trac_task_5ms_r2,runs/panda_trajectory_36_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,False,False,0.6066666666666667,0.6066666666666667,91,91,325722197,0.1903245,5.26552285,5.29962467,91,91,internal_nonconvergence+position_tolerance+orientation_tolerance,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":59}",0.0,0.0,0.0,0.000739327304423155,0.0009557358263225766,0.006065164156111672,0.006502038284961576,0.7479842844041542,0.7546220743134188,9.918740098876665,0.1983748019775333,0,panda,trac_task_5ms,2,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,panda_trajectory_12_trac_task_5ms_r2,runs/panda_trajectory_12_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,127750514,0.9881435,1.02536245,1.2795446799999999,,150,,{},0.0,0.0,0.0,0.00024486641236108565,0.00028375454951068326,0.0003620221198283787,0.0005428472183723856,0.24486641236108567,0.6455277589599178,6.32317632666306,0.1264635265332612,0,panda,pink_qp,1,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,panda_trajectory_34_pink_qp_r1,runs/panda_trajectory_34_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,550726172,3.5511895,4.9715507,5.05974959,,150,,{},1.0,0.0,0.0,0.00015423199990690812,0.0004311451236538498,0.0012258610780614605,0.0032411505842076414,0.1542319999069081,0.2529927492410288,0.6544972120843,0.013089944241686002,0,panda,tar_corrected,0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,panda_trajectory_29_tar_corrected_r0,runs/panda_trajectory_29_tar_corrected_r0.jsonl.gz,1.0,0.08,0.0,0.0
150,True,True,1.0,1.0,150,150,550972234,3.578599,4.171292299999999,5.39561596,,150,,{},1.0,0.0,0.0,9.293995202462507e-05,9.532989152477082e-05,0.00012087610427929021,0.00012653534033979974,0.09293995202462507,0.3347424607869636,0.6781011520975225,0.013562023041950451,0,panda,tar_corrected,0,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,panda_trajectory_24_tar_corrected_r0,runs/panda_trajectory_24_tar_corrected_r0.jsonl.gz,1.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,146213562,1.0140695,1.0479264499999998,1.14679297,,150,,{},0.0,0.0,0.0,0.0003309160980616507,0.0004332447886624802,0.0005762369491960985,0.0006894042572122966,0.3309160980616507,0.6068580222097096,6.6012661805033055,0.1320253236100661,0,panda,pink_qp,2,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,panda_trajectory_36_pink_qp_r2,runs/panda_trajectory_36_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,140966369,1.009835,1.05395655,1.1008149999999994,,150,,{},0.0,0.0,0.0,0.00031824342272854873,0.0004296914465371864,0.0007034220597511415,0.0009286616432391346,0.3182434227285487,0.8203786772072326,7.8431550889652755,0.1568631017793055,0,panda,pink_qp,2,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,panda_trajectory_33_pink_qp_r2,runs/panda_trajectory_33_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,134961284,0.9974125,1.0429883999999998,1.1126561799999999,,150,,{},0.0,0.0,0.0,3.864588296048738e-05,4.0124151977661525e-05,0.00011251266856563406,0.00011721148922693673,0.038645882960487384,0.25474250573232754,0.5909815334562702,0.011819630669125404,0,panda,pink_qp,1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,panda_trajectory_09_pink_qp_r1,runs/panda_trajectory_09_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,146966533,0.9975885,1.03026825,1.08027849,,150,,{},0.0,0.0,0.0,0.00018788284722292628,0.0001981718022720297,0.00033614596368665916,0.0003579234867976215,0.18788284722292625,0.38817078268504274,0.8836881236719779,0.017673762473439558,0,panda,pink_qp,1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,panda_trajectory_08_pink_qp_r1,runs/panda_trajectory_08_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,False,False,0.7666666666666667,0.7666666666666667,115,115,832632060,4.9821485,8.440689,8.59550566,115,115,non_finite_or_wrong_shape,"{""non_finite_or_wrong_shape"":35}",0.7666666666666667,0.0,0.0,0.0006143431372148544,0.0009697776191914896,0.004753033814971445,0.006227430492881162,0.6643607126625286,0.8520814413864213,7.0858675198528545,0.1417173503970571,0,panda,tar_corrected,2,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,panda_trajectory_14_tar_corrected_r2,runs/panda_trajectory_14_tar_corrected_r2.jsonl.gz,0.74,0.7733333333333333,0.0,0.0
150,True,True,1.0,1.0,150,150,31308302,0.166172,0.3933094999999984,0.9669479899999949,,150,,{},0.0,0.0,0.0,0.0005620078465881451,0.0009355691410116353,0.004698494039175734,0.007914788314078568,0.6890912840226189,0.9999999999999968,16.82949459263615,0.33658989185272303,0,panda,trac_task_5ms,1,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,panda_trajectory_19_trac_task_5ms_r1,runs/panda_trajectory_19_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,527715496,3.3209945,4.7517058,4.8283114,,150,,{},0.86,0.0,0.14,0.0009111589663929107,0.000984739175158671,0.0023929863240593867,0.002746682878491468,0.9111589663929107,0.33849479892386447,0.8399348724499812,0.016798697448999624,0,panda,tar_old,1,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,panda_trajectory_22_tar_old_r1,runs/panda_trajectory_22_tar_old_r1.jsonl.gz,0.0,1.0,0.14,0.005801426857931428
150,True,True,1.0,1.0,150,150,541788928,3.5931705,3.71827505,3.8296538699999996,,150,,{},1.0,0.0,0.0,0.000128688939563144,0.0006446247063671916,0.00013942293528108803,0.006917689434248373,0.12868893956314398,0.3573948621144799,3.150280011135849,0.06300560022271699,0,panda,tar_corrected,1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,panda_trajectory_08_tar_corrected_r1,runs/panda_trajectory_08_tar_corrected_r1.jsonl.gz,1.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,672287991,4.669913,4.8763555499999995,5.069633369999999,,150,,{},0.0,0.0,1.0,0.0009792076768095357,0.0009986219782269535,0.0024697842142369256,0.004937084198350327,0.9792076768095357,0.5263742340902943,10.821761853008105,0.2164352370601621,0,panda,tar_old,1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,panda_trajectory_10_tar_old_r1,runs/panda_trajectory_10_tar_old_r1.jsonl.gz,0.0,1.0,1.0,0.028697085518026223
150,True,True,1.0,1.0,150,150,562630490,3.3326215,4.84412545,4.89933204,,150,,{},0.7066666666666667,0.0,0.29333333333333333,0.00098328415724379,0.000997376894541806,0.0027511204574486156,0.003149700044528892,0.9832841572437901,0.4113571416112988,0.9538376851192814,0.019076753702385627,0,panda,tar_old,0,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,panda_trajectory_20_tar_old_r0,runs/panda_trajectory_20_tar_old_r0.jsonl.gz,0.0,1.0,0.29333333333333333,0.012962052615555301
150,True,True,1.0,1.0,150,150,115307998,0.6724215,1.0344281,1.05882472,,150,,{},0.0,0.0,0.0,9.107008696485953e-05,9.284683785616993e-05,0.00020093418352437975,0.00020608414151148906,0.09107008696485952,0.2932447698308635,0.7648179489753624,0.015296358979507246,0,panda,pink_qp,2,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,panda_trajectory_00_pink_qp_r2,runs/panda_trajectory_00_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,549678419,3.5279005,4.1651590999999994,4.7411100199999945,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0009640246574512103,0.0009938839656512433,0.006223165659256206,0.006531988427423702,0.9640246574512102,0.9727965091550683,14.836774488802682,0.29673548977605363,0,panda,tar_old,0,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,panda_trajectory_16_tar_old_r0,runs/panda_trajectory_16_tar_old_r0.jsonl.gz,0.0,1.0,0.9933333333333333,0.08398081050351087
150,True,True,1.0,1.0,150,150,679032422,4.7051275,4.89966515,5.2999341399999995,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0009776513267004505,0.0009984273188209656,0.0034143723086635675,0.004259437235428511,0.9776513267004505,0.19700474366834764,1.837296514473168,0.03674593028946336,0,panda,tar_old,0,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,panda_trajectory_18_tar_old_r0,runs/panda_trajectory_18_tar_old_r0.jsonl.gz,0.0,1.0,0.9933333333333333,0.035305222818231785
150,True,True,1.0,1.0,150,150,596882954,4.1400365,4.802268450000001,4.86792601,,150,,{},0.4866666666666667,0.0,0.5133333333333333,0.0009715021583427865,0.000998288239354538,0.0069324701082216274,0.00868840896488286,0.9741636580869005,0.7568532792239826,7.159509489791647,0.14319018979583295,0,panda,tar_old,2,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,panda_trajectory_37_tar_old_r2,runs/panda_trajectory_37_tar_old_r2.jsonl.gz,0.0,1.0,0.5133333333333333,0.03417714244730114
150,True,True,1.0,1.0,150,150,679789430,4.9990435,5.18819075,5.4383655499999985,,150,,{},1.0,0.0,0.0,0.0005116444770485777,0.000694952289653567,0.0019364806430512411,0.0054530206671824025,0.5301437039043393,0.48101674641293213,5.679341959042896,0.11358683918085792,0,panda,tar_corrected,1,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,panda_trajectory_15_tar_corrected_r1,runs/panda_trajectory_15_tar_corrected_r1.jsonl.gz,1.0,0.6266666666666667,0.0,0.0
150,True,True,1.0,1.0,150,150,26832819,0.165493,0.25380479999999994,0.3334864199999997,,150,,{},0.0,0.0,0.0,4.68519596748249e-05,0.0005852495590247173,6.654892411829381e-05,0.0020105069764153587,0.0468519596748249,0.28371606033727503,1.9087985807357817,0.038175971614715636,0,panda,trac_task_5ms,0,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,panda_trajectory_18_trac_task_5ms_r0,runs/panda_trajectory_18_trac_task_5ms_r0.jsonl.gz,0.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,539486963,3.556852,3.7321522499999995,4.8243449299999925,,150,,{},1.0,0.0,0.0,0.000331714717378612,0.0006100708822215829,0.0007262683430855529,0.00531052804780553,0.331714717378612,0.7566706828006303,7.03048281271531,0.14060965625430624,0,panda,tar_corrected,0,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,panda_trajectory_37_tar_corrected_r0,runs/panda_trajectory_37_tar_corrected_r0.jsonl.gz,1.0,0.0,0.0,0.0
150,True,True,1.0,1.0,150,150,135152050,0.9994225,1.03099195,1.09853806,,150,,{},0.0,0.0,0.0,3.864588296048738e-05,4.0124151977661525e-05,0.00011251266856563406,0.00011721148922693673,0.038645882960487384,0.25474250573232754,0.5909815334562702,0.011819630669125404,0,panda,pink_qp,0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trajectory_09,smooth,panda_trajectory_09_pink_qp_r0,runs/panda_trajectory_09_pink_qp_r0.jsonl.gz,0.0,0.0,0.0,0.0
