frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,robot,uid,site_id,family,method,repeat,run_id,raw_file
150,True,True,1.0,1.0,150,150,72809297,0.4848115,0.4987032,0.5452207399999995,,150,,{},0.0,0.0,0.0,0.00012080686421195286,0.0009631422853755376,0.00018494693199089712,0.008182132219380172,0.12080686421195286,0.5892993937188876,4.428732957087083,0.08857465914174165,0,panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,task_balance_k1,2,panda_trajectory_25_task_balance_k1_r2,runs/panda_trajectory_25_task_balance_k1_r2.jsonl.gz
150,False,False,0.8133333333333334,0.8133333333333334,122,122,141738367,0.268623,4.07387735,4.301043979999999,122,122,position_tolerance,"{""position_tolerance"":3,""position_tolerance+orientation_tolerance"":25}",0.0,0.0,0.0,0.0006383520309645711,0.0009821660370911208,0.0017399783527957435,0.003926794659824934,0.638352030964571,0.9999999999990037,5.869964540599192,0.11739929081198383,0,panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,single_gn_k0,0,panda_trajectory_14_single_gn_k0_r0,runs/panda_trajectory_14_single_gn_k0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,75108143,0.496448,0.5195516,0.5436406799999998,,150,,{},0.0,0.0,0.0,7.341440363000562e-05,7.516756989779591e-05,7.243140867199913e-05,7.432218889142098e-05,0.07341440363000563,0.32492535936264066,0.7811608770289421,0.015623217540578844,0,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,task_balance_k1,0,panda_trajectory_01_task_balance_k1_r0,runs/panda_trajectory_01_task_balance_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,35326979,0.2407935,0.25428755,0.30805080999999945,,150,,{},0.0,0.0,0.0,0.0007043154778453516,0.0009813222429372825,0.00208270567575598,0.0033862637314430455,0.7043154778453515,0.30312887097522195,2.055618193045454,0.04111236386090907,0,panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,balance_cached_k1,1,panda_trajectory_15_balance_cached_k1_r1,runs/panda_trajectory_15_balance_cached_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,116192849,0.672477,1.0449844999999998,1.0606676499999999,,150,,{},0.0,0.0,0.0,1.797000187546975e-05,0.00016038028934607898,3.0249903259137738e-05,0.00024869876297512595,0.017970001875469748,0.9999999999999968,8.02606031186952,0.16052120623739038,0,panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,pink_qp,2,panda_trajectory_15_pink_qp_r2,runs/panda_trajectory_15_pink_qp_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,39752454,0.2711385,0.294607,0.32316595000000004,,150,,{},0.0,0.0,0.0,0.0007059958775658371,0.0009830092750040872,0.0021064788507259855,0.003342677433771359,0.7059958775658371,0.11973121126259618,1.025189620210495,0.020503792404209905,0,panda,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,single_gn_k0,0,panda_trajectory_15_single_gn_k0_r0,runs/panda_trajectory_15_single_gn_k0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,40061789,0.2634935,0.27526039999999996,0.34307549999999926,,150,,{},0.0,0.0,0.0,0.000152503700827424,0.00015705730412531095,0.00025292203119310733,0.00025843434365305804,0.15250370082742398,0.5179379632985173,0.8118874570563666,0.016237749141127328,0,panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,single_gn_k1,1,panda_trajectory_20_single_gn_k1_r1,runs/panda_trajectory_20_single_gn_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,65772997,0.487881,0.5368056999999999,0.5803624599999998,,150,,{},0.0,0.0,0.0,0.0008807931366023081,0.000986401509408316,0.005629253142180417,0.006882588536092202,0.8807931366023081,0.4667797719201519,7.408221780561852,0.14816443561123704,0,panda,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,task_balance_k0,2,panda_trajectory_16_task_balance_k0_r2,runs/panda_trajectory_16_task_balance_k0_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,36625409,0.2405525,0.2547383,0.30367917999999944,,150,,{},0.0,0.0,0.0,9.131736415041672e-05,9.371410618508722e-05,0.0001178389167572389,0.00012316038080913347,0.09131736415041672,0.3349910566360494,0.6780255027989137,0.013560510055978274,0,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,balance_cached_k0,2,panda_trajectory_24_balance_cached_k0_r2,runs/panda_trajectory_24_balance_cached_k0_r2.jsonl.gz
150,False,False,0.8133333333333334,0.8133333333333334,122,122,145205970,1.0057015,1.08205695,1.2276609899999988,122,122,position_tolerance,"{""position_tolerance"":3,""position_tolerance+orientation_tolerance"":25}",0.0,0.0,0.0,9.984185540956867e-05,0.0009854507257299875,0.00017101439037562848,0.003856113464443379,0.09984185540956866,0.9999999999999917,5.6003883010872,0.112007766021744,0,panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,pink_qp,0,panda_trajectory_14_pink_qp_r0,runs/panda_trajectory_14_pink_qp_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,75136165,0.495342,0.5259066499999999,0.5749187999999997,,150,,{},0.0,0.0,0.0,4.049063175935611e-05,4.2618951201844176e-05,9.088298580105231e-05,9.434561603197513e-05,0.04049063175935611,0.31696624590285727,0.7085798603943516,0.01417159720788703,0,panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,task_balance_k0,0,panda_trajectory_21_task_balance_k0_r0,runs/panda_trajectory_21_task_balance_k0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,36718402,0.2409645,0.2586736,0.3047523099999997,,150,,{},0.0,0.0,0.0,0.00010302782249683517,0.00010533181061298118,0.0001425860860696116,0.00014826877171504434,0.10302782249683518,0.3424780865735272,0.7305322160150867,0.014610644320301734,0,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,balance_cached_k1,0,panda_trajectory_24_balance_cached_k1_r0,runs/panda_trajectory_24_balance_cached_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,152608909,1.0338585,1.1177261499999998,1.1553084299999998,,150,,{},0.0,0.0,0.0,5.8174095688008084e-05,0.00017416467619376372,9.346094660578692e-05,0.00020602305116517133,0.05817409568800808,0.6935518366802457,5.833894048651954,0.11667788097303909,0,panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,pink_qp,2,panda_trajectory_12_pink_qp_r2,runs/panda_trajectory_12_pink_qp_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,37463202,0.245998,0.2644827,0.3040673499999996,,150,,{},0.0,0.0,0.0,0.00012659815984377825,0.00012892231590976808,0.00013413299422857062,0.00013854096291902532,0.12659815984377826,0.35695833001174115,0.7052512314110809,0.014105024628221618,0,panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,balance_progress_k0,1,panda_trajectory_08_balance_progress_k0_r1,runs/panda_trajectory_08_balance_progress_k0_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,36773764,0.2411925,0.25779209999999997,0.31429399999999946,,150,,{},0.0,0.0,0.0,4.8374866543485115e-05,4.9456893068485234e-05,8.941184823242102e-05,9.15313930635901e-05,0.04837486654348512,0.24102024551571666,0.5712854544727238,0.011425709089454476,0,panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,balance_progress_k1,0,panda_trajectory_04_balance_progress_k1_r0,runs/panda_trajectory_04_balance_progress_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,37025700,0.2429025,0.26404815,0.30847591999999957,,150,,{},0.0,0.0,0.0,0.00014000460348316903,0.0001435161629021905,0.00015181076310459405,0.00015869892735462804,0.140004603483169,0.3285727581223676,0.7389855951065226,0.014779711902130453,0,panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,balance_cached_k1,0,panda_trajectory_08_balance_cached_k1_r0,runs/panda_trajectory_08_balance_cached_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,74378158,0.49013,0.513056,0.6032191599999991,,150,,{},0.0,0.0,0.0,0.00015416621178240088,0.00015750249923811215,0.00020087669770247463,0.00020599842317750686,0.1541662117824009,0.292366745942309,0.7643183388935685,0.015286366777871369,0,panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,task_balance_k0,0,panda_trajectory_00_task_balance_k0_r0,runs/panda_trajectory_00_task_balance_k0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,39809579,0.2687555,0.28566095,0.3154745499999999,,150,,{},0.0,0.0,0.0,0.00025356903343943735,0.000973526814388944,0.0005296058506817834,0.002017376184769442,0.2535690334394373,0.778496044075575,2.9727122105010024,0.05945424421002004,0,panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,single_gn_k1,0,panda_trajectory_19_single_gn_k1_r0,runs/panda_trajectory_19_single_gn_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,74295653,0.4911135,0.513208,0.5492710999999995,,150,,{},0.0,0.0,0.0,0.0003239354069605485,0.00034049949438510856,0.000600490048122815,0.0006914168917279165,0.3239354069605485,0.8349019139478611,6.912978513197627,0.13825957026395255,0,panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,task_balance_k1,2,panda_trajectory_37_task_balance_k1_r2,runs/panda_trajectory_37_task_balance_k1_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,142233571,1.0034195,1.0597238999999998,1.0844450799999998,,150,,{},0.0,0.0,0.0,6.372010312491335e-05,0.0001742846912833072,0.0001476421283815836,0.0005203962741393152,0.06372010312491334,0.9999999455724106,12.062483469837435,0.24124966939674872,0,panda,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,trajectory_13,near_singular,pink_qp,0,panda_trajectory_13_pink_qp_r0,runs/panda_trajectory_13_pink_qp_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,145408461,1.004072,1.0701120999999998,1.1066883199999997,,150,,{},0.0,0.0,0.0,0.0003309160980616507,0.0004332447886624802,0.0005762369491960985,0.0006894042572122966,0.3309160980616507,0.6068580222097096,6.6012661805033055,0.1320253236100661,0,panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,pink_qp,0,panda_trajectory_36_pink_qp_r0,runs/panda_trajectory_36_pink_qp_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,37086249,0.243037,0.2566153,0.31322158999999955,,150,,{},0.0,0.0,0.0,7.341440363001934e-05,7.516756989801258e-05,7.243140867173058e-05,7.432218889152488e-05,0.07341440363001935,0.32492535936308886,0.7811608770288647,0.015623217540577295,0,panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,balance_progress_k1,2,panda_trajectory_01_balance_progress_k1_r2,runs/panda_trajectory_01_balance_progress_k1_r2.jsonl.gz
150,True,True,1.0,1.0,150,150,36092655,0.2427885,0.25856460000000003,0.29790023999999965,,150,,{},0.0,0.0,0.0,0.0003727494257878511,0.0009649095093607561,0.0008116610692219485,0.0021980815927724346,0.3727494257878511,0.15788165553377342,0.6621002759805037,0.013242005519610075,0,panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,balance_progress_k0,0,panda_trajectory_10_balance_progress_k0_r0,runs/panda_trajectory_10_balance_progress_k0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,72455113,0.492214,0.507066,0.5278849999999997,,150,,{},0.0,0.0,0.0,0.00031303716611997444,0.0009777104580197978,0.0008882101545464878,0.0017700311523188585,0.3130371661199744,0.8212721224758738,2.3950420960560583,0.04790084192112117,0,panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,task_balance_k1,0,panda_trajectory_12_task_balance_k1_r0,runs/panda_trajectory_12_task_balance_k1_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,41291452,0.271473,0.28715809999999997,0.3305608999999994,,150,,{},0.0,0.0,0.0,0.0001961597214650086,0.00024252247128992013,0.0003778535882760926,0.0004642242917640223,0.19615972146500857,0.7160636999868719,6.616783920225601,0.13233567840451202,0,panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,single_gn_k0,0,panda_trajectory_38_single_gn_k0_r0,runs/panda_trajectory_38_single_gn_k0_r0.jsonl.gz
150,True,True,1.0,1.0,150,150,40811163,0.2674875,0.2858140999999999,0.36748099999999895,,150,,{},0.0,0.0,0.0,0.00019622138833501885,0.00021593479116572322,0.00025628615356611647,0.00026968835061423163,0.19622138833501884,0.5762914222855862,1.5503735882485201,0.0310074717649704,0,panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,single_gn_k1,1,panda_trajectory_23_single_gn_k1_r1,runs/panda_trajectory_23_single_gn_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,36853443,0.2420645,0.2600528,0.2991001599999997,,150,,{},0.0,0.0,0.0,0.00011771257501184115,0.00012072272884297977,7.191275482421017e-05,7.471187652825628e-05,0.11771257501184114,0.3467664359888728,0.7200396927714936,0.014400793855429871,0,panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,balance_progress_k1,1,panda_trajectory_02_balance_progress_k1_r1,runs/panda_trajectory_02_balance_progress_k1_r1.jsonl.gz
150,True,True,1.0,1.0,150,150,37636717,0.2451155,0.27311804999999995,0.40681891,,150,,{},0.0,0.0,0.0,0.000819406896826864,0.0009910533919098628,0.0007740188582689054,0.00817448222469978,0.8477708427638,0.9309916204839473,7.430537891619131,0.14861075783238262,0,panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,balance_progress_k0,2,panda_trajectory_32_balance_progress_k0_r2,runs/panda_trajectory_32_balance_progress_k0_r2.jsonl.gz
