robot,uid,site_id,family,method,repeat,frame,dt,previous_q,target_position,target_rotation,q,accepted,failure_kind,verification_reasons,position_error,orientation_error,velocity_utilization,internal_status,total_latency_ns
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,balance_cached_k0,2,122,0.02,"[-2.5808788242134333,0.04529988210385024,2.897299999999,-0.5739845017554034,-2.897299999999,2.029832303950535,-1.7648163006722346]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.5731874055573125,0.03982289625541203,2.897299999999,-0.5664759301536734,-2.897299999999,2.0253445308812914,-1.7712925789383698]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001086575399525037,0.009482159146485123,0.17640868477341226,no_descent,19179651
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,pink_qp,1,105,0.02,"[-0.29890812302948927,0.6501893171993048,0.15842787091403504,-0.06980000000000001,0.37630819867383475,1.0383314852110515,0.27493358057509076]","[0.5386324067017476,-0.0890863944736938,0.8244160345204308]","[[0.91949543392027,-0.13962573615186571,0.36746809494679145],[-0.27315610011680863,-0.8991820107761838,0.34184419911046454],[0.28269045256030595,-0.4147003319272225,-0.86493337473513]]","[-0.29677849720720634,0.6322722729599511,0.11482787091403505,-0.06980000000000001,0.4139754548757427,1.03909267198161,0.2798914939718913]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001411975557762603,0.014032338823747612,0.9999999999999997,solved,835025
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,pink_qp,0,122,0.02,"[2.8972999999999995,0.2208501889085296,1.71267687290282,-0.6933050514508895,0.8237396789143764,0.3642165226420566,0.10348506575471131]","[-0.06365257251620854,-0.26256401938349483,0.9061759282087597]","[[0.5560616649394297,-0.6796655486174742,0.47838286633960614],[-0.8306996908455809,-0.4357232051395866,0.3465303913539789],[-0.02708225274687437,-0.5900847655425395,-0.8068869320175911]]","[2.8972999999999995,0.24092726647793833,1.7562768729028198,-0.7068710601948309,0.7938662328714136,0.37838831385312666,0.11901884516860067]",False,position_tolerance,"[""position_tolerance""]",0.0010549523841012337,0.008031829089156796,0.9999999999999968,solved,830701
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,task_balance_k0,1,79,0.02,"[-1.3834085389527344,0.5750531133200606,0.39576693410278124,-0.9949481267362967,2.8959873906939038,2.7305992986466836,0.388716194362591]","[0.30254884402419474,-0.6900642843295868,0.6139306723887719]","[[0.49668923977367285,0.7454035540525318,0.4446047016158346],[-0.18639095104931463,0.5919156436863638,-0.7841519521918501],[-0.8476781302239563,0.30660954382603917,0.4329346084281147]]","[-1.3834085389527344,0.5750531133200606,0.39576693410278124,-0.9949481267362967,2.8959873906939038,2.7305992986466836,0.388716194362591]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.013867264742547876,0.01818773800229588,0.0,deadline,51297780
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,pink_qp,2,105,0.02,"[-0.29890812302948927,0.6501893171993048,0.15842787091403504,-0.06980000000000001,0.37630819867383475,1.0383314852110515,0.27493358057509076]","[0.5386324067017476,-0.0890863944736938,0.8244160345204308]","[[0.91949543392027,-0.13962573615186571,0.36746809494679145],[-0.27315610011680863,-0.8991820107761838,0.34184419911046454],[0.28269045256030595,-0.4147003319272225,-0.86493337473513]]","[-0.29677849720720634,0.6322722729599511,0.11482787091403505,-0.06980000000000001,0.4139754548757427,1.03909267198161,0.2798914939718913]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001411975557762603,0.014032338823747612,0.9999999999999997,solved,861818
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,pink_qp,1,122,0.02,"[-2.580960908165891,0.045225535505242616,2.8972999999999995,-0.5738462902928353,-2.8972999999999995,2.0299278701804253,-1.7646994928786397]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.578042024040462,0.036008619969428904,2.8972999999999995,-0.5589157909530367,-2.8972999999999995,2.0324139277175353,-1.7685271154541125]",False,position_tolerance,"[""position_tolerance""]",0.0012992839328331773,0.004631253155571994,0.3424426454082252,solved,786613
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,pink_qp,1,122,0.02,"[2.8972999999999995,0.2208501889085296,1.71267687290282,-0.6933050514508895,0.8237396789143764,0.3642165226420566,0.10348506575471131]","[-0.06365257251620854,-0.26256401938349483,0.9061759282087597]","[[0.5560616649394297,-0.6796655486174742,0.47838286633960614],[-0.8306996908455809,-0.4357232051395866,0.3465303913539789],[-0.02708225274687437,-0.5900847655425395,-0.8068869320175911]]","[2.8972999999999995,0.24092726647793833,1.7562768729028198,-0.7068710601948309,0.7938662328714136,0.37838831385312666,0.11901884516860067]",False,position_tolerance,"[""position_tolerance""]",0.0010549523841012337,0.008031829089156796,0.9999999999999968,solved,791702
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,task_balance_k0,0,122,0.02,"[-2.580878824213432,0.04529988210385158,2.897299999999,-0.573984501755406,-2.897299999999,2.029832303950533,-1.7648163006722353]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.5731874055571327,0.03982289625565142,2.897299999999,-0.5664759301540319,-2.897299999999,2.025344530881362,-1.771292578938473]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010865753995241286,0.009482159146505353,0.17640868477750685,deadline,20186556
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,pink_qp,2,122,0.02,"[2.8972999999999995,0.2208501889085296,1.71267687290282,-0.6933050514508895,0.8237396789143764,0.3642165226420566,0.10348506575471131]","[-0.06365257251620854,-0.26256401938349483,0.9061759282087597]","[[0.5560616649394297,-0.6796655486174742,0.47838286633960614],[-0.8306996908455809,-0.4357232051395866,0.3465303913539789],[-0.02708225274687437,-0.5900847655425395,-0.8068869320175911]]","[2.8972999999999995,0.24092726647793833,1.7562768729028198,-0.7068710601948309,0.7938662328714136,0.37838831385312666,0.11901884516860067]",False,position_tolerance,"[""position_tolerance""]",0.0010549523841012337,0.008031829089156796,0.9999999999999968,solved,843825
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,pink_qp,0,105,0.02,"[-0.29890812302948927,0.6501893171993048,0.15842787091403504,-0.06980000000000001,0.37630819867383475,1.0383314852110515,0.27493358057509076]","[0.5386324067017476,-0.0890863944736938,0.8244160345204308]","[[0.91949543392027,-0.13962573615186571,0.36746809494679145],[-0.27315610011680863,-0.8991820107761838,0.34184419911046454],[0.28269045256030595,-0.4147003319272225,-0.86493337473513]]","[-0.29677849720720634,0.6322722729599511,0.11482787091403505,-0.06980000000000001,0.4139754548757427,1.03909267198161,0.2798914939718913]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001411975557762603,0.014032338823747612,0.9999999999999997,solved,899164
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,single_gn_k0,2,122,0.02,"[-2.5808788242134333,0.04529988210385024,2.897299999999,-0.5739845017554034,-2.897299999999,2.029832303950535,-1.7648163006722346]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.578625057562058,0.03536197734721825,2.897299999999,-0.5578130621809242,-2.897299999999,2.0328716416401473,-1.7683276689601262]",False,position_tolerance,"[""position_tolerance""]",0.001315487164951526,0.004232269771441956,0.37090457739631183,stationary,3862430
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,balance_cached_k0,1,122,0.02,"[-2.5808788242134333,0.04529988210385024,2.897299999999,-0.5739845017554034,-2.897299999999,2.029832303950535,-1.7648163006722346]","[0.20345807338386102,0.045433628449392,1.1610273074352238]","[[0.34441197335250046,0.8332610360490273,-0.43250021781952736],[-0.9093383559548955,0.18154820955192075,-0.3743581199837129],[-0.2334183947350436,0.5222224558662657,0.8202435977124855]]","[-2.5731874055573125,0.03982289625541203,2.897299999999,-0.5664759301536734,-2.897299999999,2.0253445308812914,-1.7712925789383698]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001086575399525037,0.009482159146485123,0.17640868477341226,no_descent,19234186
panda,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,task_balance_k1,0,84,0.02,"[-2.0975257896063146,-0.020458002618432433,1.7315359030904018,-0.49359943320860117,-2.3592155316772647,2.3283006075800396,-1.5417898691726535]","[0.233272361257507,-0.08125484903153812,1.1530528669988174]","[[0.3476418643399519,0.8887032614475546,-0.2989174589259074],[-0.8857105281376118,0.20664639549934483,-0.415709186298933],[-0.30767189423870867,0.4092722569630239,0.858972773244855]]","[-2.0975257896063146,-0.020458002618432433,1.7315359030904018,-0.49359943320860117,-2.3592155316772647,2.3283006075800396,-1.5417898691726535]",False,position_tolerance,"[""position_tolerance""]",0.0038136268850364973,0.004986322649256321,0.0,deadline,52010146
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,1,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,695808
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,0,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,995689
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,2,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,669135
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,1,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,947295
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,2,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,957234
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,0,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,665300
