robot,uid,site_id,family,method,repeat,frame,dt,previous_q,target_position,target_rotation,q,accepted,failure_kind,verification_reasons,position_error,orientation_error,velocity_utilization,internal_status,total_latency_ns
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,88,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.16121426354788895,0.5177450947962196,0.9247918220679374]","[[-0.44344942073066024,-0.03068031452500591,0.8957741509746131],[0.8395910488462656,0.33562716775474943,0.4271314492777991],[-0.3137506684468889,0.9414951527042358,-0.1230747556713327]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1395118833855546,-1.0175414933273033,2.086839744784816,-0.8633898209191778]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.08513594122057112,0.19456229716084456,0.9999999999990026,deadline,20241420
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,89,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.1518494286583943,0.5189972274364305,0.9285472537350695]","[[-0.4585022809175017,-0.04063780692431879,0.8877636098882573],[0.8336858331531332,0.3263254928374569,0.4455104985566074],[-0.3078044671430459,0.944383524513623,-0.11574181886428508]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.131134122850508,-1.0175414933273033,2.086839744784816,-0.8633898209191778]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.09405812637517173,0.20835198131943408,0.9999999999990026,deadline,20205752
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,90,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.1430859604643933,0.5195848407612467,0.9325047387013689]","[[-0.4731267788147461,-0.049015748458148725,0.8796297559606939],[0.8281045939441388,0.3159969694669031,0.4630212703282064],[-0.30065567125367065,0.9474932040341084,-0.10891646180529427]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797811705]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.10218960644393672,0.19696312992823184,0.9999999999990026,deadline,20190921
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,91,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.13495580029556126,0.5195278578907876,0.9366596618168505]","[[-0.48731212721909484,-0.055791779668456234,0.8714437262305738],[0.8228484291317275,0.3047281499016596,0.47964697156654756],[-0.2923137925939343,0.9508038872338175,-0.1025895446934641]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797812991]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.10965509170348832,0.21149138498522815,0.9999999999990026,deadline,20202267
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,92,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.12748791101468057,0.5188468533826524,0.9410053078776097]","[[-0.5010427733315024,-0.06095213538058028,0.8632734077248202],[0.8179154247814912,0.29260289276999907,0.4953765285589754],[-0.2827905535847859,0.9542894656943331,-0.09675287317715449]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.908290679781471]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.11652552383317814,0.2256281350544386,0.9999999999990026,deadline,20207414
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,93,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.12070817565183496,0.5175628185741807,0.945532897871044]","[[-0.5142984695205892,-0.06449138038472033,0.8551829898360075],[0.813301090379116,0.2797018369265634,0.510204095248213],[-0.2721000195459763,0.95791844343659,-0.09139931666648157]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797816848]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.12279428923876053,0.23935603729795094,0.9999999999990026,deadline,20271571
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,94,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.11463931415642055,0.5156969395248923,0.9502316453672447]","[[-0.527054432006494,-0.06641212685102996,0.8472325861942721],[0.808998771887523,0.2661019583713662,0.524128548006501],[-0.26025874199878707,0.961654395902211,-0.08652288746431461]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797819387]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.12846291204046348,0.25268250955687926,0.9999999999990026,deadline,20249867
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,95,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.10930081789041154,0.5132703893910139,0.9550888321613649]","[[-0.5392815808762252,-0.06672473730551991,0.8394779246407545],[0.8050000354279672,0.25187620657093307,0.5371529759057544],[-0.24728590636874273,0.9654564650956281,-0.08211878296981434]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797822312]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.13353977841884143,0.26563273396620357,0.9999999999990026,deadline,20216274
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,96,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.10470890149807643,0.5103041368044414,0.9600899020699059]","[[-0.5509468538249878,-0.0654470158729282,0.8319701030527935],[0.801295015830459,0.2370932159267286,0.5492841746917397],[-0.23320347738747707,0.9692798847984262,-0.07818339375812526]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797825605]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.1380394677166592,0.2782448931595043,0.9999999999990026,deadline,20180634
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,97,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.10087647180091806,0.5068187715725423,0.9652185715937628]","[[-0.5620135851900913,-0.06260388951651373,0.8247554080326991],[0.797872725698828,0.2218170877470204,0.5605321517712907],[-0.2180363356133626,0.9730765296731984,-0.07471428077323902]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.908290679782925]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.14198244958746234,0.29056676986428837,0.9999999999990026,deadline,20177744
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,98,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09781311337671768,0.5028343487641741,0.970456955985223]","[[-0.5724419412066525,-0.058227080201769255,0.8178751928495789],[0.7947213219944773,0.2061072378649674,0.5709096486021444],[-0.20181239881362537,0.9767954819873249,-0.07171012518633475]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797833228]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.14539501333091806,0.3026531921430441,0.9999999999990026,deadline,20284528
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,99,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09552509048382886,0.49837025200215546,0.9757857090979816]","[[-0.5821894019681831,-0.05235476829892661,0.8113658105147732],[0.7918283284357487,0.19001830497719313,0.5804316859547233],[-0.18456272246197858,0.9803836096191937,-0.0691706546698998]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797837522]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.14830934978928909,0.3145640124030577,0.9999999999990026,deadline,20240097
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,100,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09401536498302906,0.49344507654397274,0.9811841752616872]","[[-0.5912112803200801,-0.04503124712494413,0.8052585974732985],[0.7891808132167722,0.1736001148231988,0.589115136610736],[-0.16632157428549613,0.9837861489753473,-0.06709654992210767]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797842116]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15076373321725822,0.32636243162372447,0.9999999999990026,deadline,20192940
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,101,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09328362988723,0.4880765325014575,0.9866305513086259]","[[-0.5994612678482863,-0.03630656830616483,0.7995799031038456],[0.7867655226554139,0.15689769545838994,0.5969783291884219],[-0.14712647861781564,0.9869472864635052,-0.06548933525273648]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.0175414933273033,2.086839744784816,-0.9082906797846991]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15280276228716927,0.33811355605590565,0.9999999999990026,deadline,20212737
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,102,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.0933263581332361,0.4822813683273176,0.9921020567927709]","[[-0.6068919982455255,-0.026236177605654606,0.7943511600357851],[0.7845689723733005,0.13995133906647808,0.6040406859497155],[-0.1270182272536367,0.9898107322504358,-0.06435125692012018]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797848835]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15435070175266707,0.40158730293534917,0.9999999999990026,deadline,20218157
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,103,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09413686611986419,0.4760753144826629,0.9975751103830705]","[[-0.6134556186375356,-0.014880540983420997,0.7895889902107799],[0.7825774984849158,0.12279670598824223,0.6103223966589535],[-0.10604085451904947,0.9923202802011445,-0.06368515269976086]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797854223]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15545769768795734,0.41625624688492496,0.9999999999990026,deadline,20263475
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,104,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09570539149442724,0.46947304699610454,1.0030255103855257]","[[-0.6191043599226693,-0.002304760915778959,0.7853053416358907],[0.7807772720240365,0.10546496689418537,0.6158441298321451],[-0.08424157533810522,0.9944203481602382,-0.06349431588280065]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797859842]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15631279274521856,0.4309725247354158,0.9999999999990026,deadline,20267507
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,105,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.09801918459721787,0.46248817043287477,1.0084286173536843]","[[-0.6237910978075589,0.011421816640967138,0.7815076508906745],[0.7791542804642108,0.08798297928324281,0.620626782044364],[-0.061670686151025646,0.9960564931072255,-0.06378235656196066]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797865677]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15698835967518268,0.44578570822256275,0.9999999999990026,deadline,20229006
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,106,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.10106261289430944,0.45513321961301323,1.0137595367852437]","[[-0.627469896992693,0.02622600383395123,0.7781990266576289],[0.7776942806983339,0.07037349473641119,0.6246912653524822],[-0.03838142958620085,0.9971758961996053,-0.06455306268050803]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797871715]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15756408659809298,0.4607428922209844,0.9999999999990026,deadline,20247169
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,107,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.10481727764648896,0.4474196792524521,1.0189932999732065]","[[-0.6300965318539649,0.04203117978570053,0.7753784498368698],[0.7763827282356964,0.05265539358421493,0.6280583323416611],[-0.014429824770319122,0.9977278133099796,-0.06581026291380652]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797877939]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15812656494653302,0.4758883102097005,0.9999999999990026,deadline,20294973
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,108,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.10926214198052489,0.43935802055109235,1.024105041182321]","[[-0.6316289779546599,0.05875770505704111,0.7730409861736839],[0.7752046876600213,0.03484394385391038,0.630748437815453],[0.010125533955342485,0.9976639873590383,-0.06755769304071811]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797884335]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15876845883207463,0.4912630336538283,0.9999999999990026,deadline,20207210
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,109,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.11437366945251479,0.4309577536189411,1.029070169453192]","[[-0.6320278697781381,0.07632333961045702,0.7711780077611236],[0.774144729577046,0.016951081542085793,0.6327816357185438],[0.035223706389184685,0.9969390195319173,-0.06979886706063419]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797890891]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.15958715272056814,0.5069047524639073,0.9999999999990026,deadline,20271155
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,110,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.12012597212587739,0.42222749451598635,1.0338645334945076]","[[-0.6312569211627898,0.0946436618677871,0.7697774202666191],[0.7731868193738314,-0.0010142905918775888,0.6341775095043763],[0.0608016597689038,0.995510697322159,-0.0725369539372536]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797897595]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.16068280397415838,0.5228476322601213,0.9999999999990026,deadline,20285286
panda,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,trajectory_007,smooth,task_balance_k1,1,111,0.02,"[-0.23951840333705177,0.03691563358688455,1.3386597239998947,-1.1669899416293392,-1.0698414933272509,2.034539744784868,-0.9156898209191255]","[0.12649096713245067,0.41317504558433665,1.0384645783043542]","[[-0.6292833060134061,0.11363248624309899,0.7688238932571293],[0.7723142031229178,-0.01904598839777673,0.6349551338327489],[0.08679454146114385,0.9933402782511962,-0.0757746605164689]]","[-0.19591840333709537,-0.006684366413071852,1.382259723999851,-1.1233899416293829,-1.1221414933271985,2.086839744784816,-0.9082906797904434]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.1621557875246074,0.5391222424994734,0.9999999999990026,deadline,20237364
