robot,method,uid,family,site_id,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
panda,balance_progress_k0,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,trajectory_20,1.0,1.0,36901818.0,1.0,0.7749956521491373,150.0
panda,task_balance_k0,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,71685372.33333333,1.0,1.9947244982312293,150.0
panda,single_gn_k0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trajectory_11,1.0,1.0,34612322.333333336,1.0,11.10500795463632,150.0
panda,balance_progress_k1,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trajectory_03,1.0,1.0,36755795.333333336,1.0,0.6778726426007479,150.0
panda,pink_qp,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,128208185.0,1.0,6.32317632666306,150.0
panda,pink_qp,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,129057691.33333333,1.0,1.6428450857843753,150.0
panda,balance_progress_k1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,36429104.333333336,1.0,0.6014510211572096,150.0
panda,single_gn_k1,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,trajectory_26,1.0,1.0,40541731.333333336,1.0,5.496886886682039,150.0
panda,task_balance_k1,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,73248107.66666667,1.0,4.428732957087083,150.0
panda,single_gn_k0,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,0.0,0.0,141237587.33333334,0.8133333333333334,5.869964540599192,122.0
panda,task_balance_k1,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,73806652.33333333,1.0,0.7811608770289421,150.0
panda,balance_cached_k1,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,35246270.333333336,1.0,2.055618193045454,150.0
panda,pink_qp,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,116746571.66666667,1.0,8.02606031186952,150.0
panda,single_gn_k0,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,39237591.333333336,1.0,1.025189620210495,150.0
panda,single_gn_k1,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,trajectory_20,1.0,1.0,40614228.333333336,1.0,0.8118874570563666,150.0
panda,task_balance_k0,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,trajectory_16,1.0,1.0,65444475.666666664,1.0,7.408221780561852,150.0
panda,balance_cached_k0,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,36698553.333333336,1.0,0.6780255027989138,150.0
panda,pink_qp,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,0.0,0.0,144109353.33333334,0.8133333333333334,5.6003883010872,122.0
panda,task_balance_k0,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trajectory_21,1.0,1.0,74213453.33333333,1.0,0.7085798603943516,150.0
panda,balance_cached_k1,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,36543547.0,1.0,0.7305322160150866,150.0
panda,pink_qp,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,150041927.66666666,1.0,5.8338940486519535,150.0
panda,balance_progress_k0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,36947005.666666664,1.0,0.7052512314110809,150.0
panda,balance_cached_k1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,36934241.666666664,1.0,0.7389855951065226,150.0
panda,task_balance_k0,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,73619102.66666667,1.0,0.7643183388935685,150.0
panda,single_gn_k1,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,39415463.333333336,1.0,2.9727122105010024,150.0
panda,task_balance_k1,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,trajectory_37,1.0,1.0,73746542.33333333,1.0,6.9129785131976265,150.0
panda,pink_qp,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,142297582.0,1.0,12.062483469837437,150.0
panda,pink_qp,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,trajectory_36,1.0,1.0,145867149.0,1.0,6.6012661805033055,150.0
panda,balance_progress_k1,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,37066871.333333336,1.0,0.7811608770288648,150.0
panda,balance_progress_k0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,35682558.333333336,1.0,0.6621002759805037,150.0
panda,task_balance_k1,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,72387729.33333333,1.0,2.3950420960560583,150.0
panda,single_gn_k0,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trajectory_38,1.0,1.0,40788525.666666664,1.0,6.616783920225601,150.0
panda,single_gn_k1,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trajectory_23,1.0,1.0,41040198.666666664,1.0,1.55037358824852,150.0
panda,balance_progress_k1,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,36853895.666666664,1.0,0.7200396927714937,150.0
panda,balance_progress_k0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,37478731.333333336,1.0,7.430537891619131,150.0
panda,single_gn_k1,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,40900669.666666664,1.0,0.7305322160150866,150.0
panda,pink_qp,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,151522380.0,1.0,0.8836881236719779,150.0
panda,task_balance_k0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,72075300.66666667,1.0,0.6621002759761924,150.0
panda,single_gn_k0,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,40688907.666666664,1.0,0.724096352211599,150.0
panda,task_balance_k0,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,trajectory_33,1.0,1.0,80168661.0,1.0,8.101019891655039,150.0
panda,task_balance_k0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trajectory_07,1.0,1.0,73996545.33333333,1.0,0.6342139643864091,150.0
panda,single_gn_k0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,40496482.0,1.0,0.7052512314110809,150.0
panda,balance_progress_k0,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,35677876.666666664,1.0,1.025189620210495,150.0
panda,task_balance_k0,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,0.0,0.0,461079010.0,0.8133333333333334,5.869964540596409,122.0
panda,balance_cached_k1,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,36601693.666666664,1.0,0.7971990321424749,150.0
panda,balance_cached_k0,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,0.0,0.0,272640332.0,0.8133333333333334,5.869964540599192,122.0
panda,task_balance_k1,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,71300789.66666667,1.0,2.9727122105030825,150.0
panda,single_gn_k1,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,40385179.0,1.0,4.428732957097844,150.0
panda,pink_qp,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trajectory_39,1.0,1.0,106094960.0,1.0,5.536935280663696,150.0
panda,pink_qp,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trajectory_30,1.0,1.0,149714440.66666666,1.0,5.52201960832949,150.0
panda,balance_cached_k0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,37016273.333333336,1.0,0.5888362814118456,150.0
panda,balance_cached_k0,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,trajectory_26,1.0,1.0,36954293.0,1.0,3.2004198529189765,150.0
panda,task_balance_k0,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,trajectory_17,1.0,1.0,69731291.33333333,1.0,3.1954339525321536,150.0
panda,balance_cached_k1,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trajectory_27,1.0,1.0,37209568.666666664,1.0,0.5832145507760536,150.0
panda,balance_progress_k1,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,trajectory_20,1.0,1.0,37145920.333333336,1.0,0.8118874570563666,150.0
panda,task_balance_k0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,76779622.33333333,1.0,7.430536899700264,150.0
panda,balance_cached_k1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,37371437.0,1.0,0.6014510211572096,150.0
panda,balance_progress_k0,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trajectory_03,1.0,1.0,36932235.666666664,1.0,0.6645666568580575,150.0
panda,task_balance_k1,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,72408755.33333333,1.0,1.0224659786298778,150.0
panda,balance_cached_k1,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,36564655.666666664,1.0,0.7811608770288648,150.0
panda,single_gn_k0,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,40678685.666666664,1.0,0.727612464890036,150.0
panda,balance_cached_k1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trajectory_07,1.0,1.0,36816181.666666664,1.0,0.6175829368778354,150.0
panda,single_gn_k0,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,40763914.333333336,1.0,0.6780255027989138,150.0
panda,balance_progress_k1,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,35707437.333333336,1.0,2.464423059861715,150.0
panda,task_balance_k1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,77956235.0,1.0,6.612037568368397,150.0
panda,task_balance_k0,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,76043224.0,1.0,6.304303104655275,150.0
panda,single_gn_k0,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trajectory_04,1.0,1.0,40648326.666666664,1.0,0.5701619072762077,150.0
panda,balance_progress_k1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,38015700.666666664,1.0,6.6120378998215115,150.0
panda,task_balance_k1,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trajectory_27,1.0,1.0,73506673.0,1.0,0.5832145507760803,150.0
panda,balance_cached_k0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,36582510.0,1.0,0.6738482607611996,150.0
panda,balance_cached_k1,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,trajectory_05,1.0,1.0,36821983.333333336,1.0,1.0125556746158961,150.0
panda,single_gn_k0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,40324346.666666664,1.0,0.5888362814118456,150.0
panda,task_balance_k0,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,73336840.66666667,1.0,0.724096352211363,150.0
panda,task_balance_k1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,73654140.33333333,1.0,0.6843366659496136,150.0
panda,balance_progress_k0,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,36722558.0,1.0,0.780923646563579,150.0
panda,balance_progress_k1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trajectory_39,1.0,1.0,36717721.0,1.0,5.518062885121327,150.0
panda,balance_cached_k1,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,trajectory_26,1.0,1.0,37299901.333333336,1.0,5.496886886682039,150.0
panda,pink_qp,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,139427317.66666666,1.0,1.0144205628195009,150.0
panda,pink_qp,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trajectory_04,1.0,1.0,124504433.0,1.0,0.5702198343853782,150.0
panda,balance_cached_k0,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trajectory_07,1.0,1.0,36746403.666666664,1.0,0.6342139643864704,150.0
panda,balance_cached_k0,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,trajectory_20,1.0,1.0,36903648.333333336,1.0,0.7749956521491373,150.0
panda,single_gn_k0,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,trajectory_16,1.0,1.0,36345731.0,1.0,7.40822178060759,150.0
panda,task_balance_k1,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,73116627.33333333,1.0,0.797199032142473,150.0
panda,single_gn_k1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,41855577.333333336,1.0,6.6120378998215115,150.0
panda,single_gn_k0,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,39297674.0,1.0,1.2540898600450565,150.0
panda,task_balance_k1,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trajectory_04,1.0,1.0,74096875.33333333,1.0,0.5712854544727273,150.0
panda,balance_progress_k1,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,trajectory_17,1.0,1.0,34923215.0,1.0,2.9475452711093353,150.0
panda,single_gn_k1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trajectory_30,1.0,1.0,40554224.333333336,1.0,5.428278342244997,150.0
panda,single_gn_k0,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trajectory_03,1.0,1.0,40780370.666666664,1.0,0.6645666568580575,150.0
panda,balance_progress_k0,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,trajectory_17,1.0,1.0,35003621.333333336,1.0,3.1954339525291204,150.0
panda,single_gn_k1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trajectory_29,1.0,1.0,40641008.666666664,1.0,0.6603329790822209,150.0
panda,task_balance_k1,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,71071862.66666667,1.0,2.4644230598593593,150.0
panda,balance_cached_k0,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,35035015.0,1.0,1.025189620210495,150.0
panda,balance_cached_k0,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,36809417.0,1.0,6.347260511943346,150.0
panda,balance_progress_k1,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,35675395.666666664,1.0,2.9727122105010024,150.0
panda,balance_progress_k0,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,36030298.666666664,1.0,1.2540898600450565,150.0
panda,single_gn_k1,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,39293760.666666664,1.0,1.0224659786266785,150.0
panda,balance_cached_k1,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,36745002.666666664,1.0,0.7295443579552737,150.0
panda,single_gn_k1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,39626969.666666664,1.0,1.8352900232752074,150.0
panda,balance_progress_k1,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,36782098.333333336,1.0,6.420446661618587,150.0
panda,task_balance_k1,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,73593440.0,1.0,6.420446661619359,150.0
panda,single_gn_k1,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,41021921.333333336,1.0,0.7971990321424749,150.0
panda,balance_progress_k1,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,36010229.666666664,1.0,1.0224659786266785,150.0
panda,balance_progress_k1,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,36859206.666666664,1.0,7.451561313178097,150.0
panda,task_balance_k0,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,71491764.33333333,1.0,1.5201747965476056,150.0
panda,task_balance_k0,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,73483565.0,1.0,3.6940364507344428,150.0
panda,task_balance_k0,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,trajectory_20,1.0,1.0,73755064.33333333,1.0,0.7749956521496116,150.0
panda,balance_cached_k0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trajectory_29,1.0,1.0,36905468.666666664,1.0,1.27107318488309,150.0
panda,task_balance_k0,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trajectory_38,1.0,1.0,73715086.66666667,1.0,6.6167839202253775,150.0
panda,task_balance_k0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,73073910.66666667,1.0,0.6738482607613717,150.0
panda,balance_progress_k1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,35707627.0,1.0,1.8352900232752074,150.0
panda,task_balance_k1,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,trajectory_26,1.0,1.0,73831257.0,1.0,5.4968868866608736,150.0
panda,balance_cached_k0,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,trajectory_33,1.0,1.0,39864528.333333336,1.0,8.101019891657824,150.0
panda,single_gn_k1,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,38954414.333333336,1.0,2.464423059861715,150.0
panda,task_balance_k1,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trajectory_23,1.0,1.0,73265919.33333333,1.0,1.5503735882473892,150.0
panda,pink_qp,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,130756212.66666667,1.0,0.7872605637968085,150.0
panda,single_gn_k1,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trajectory_03,1.0,1.0,40149388.333333336,1.0,0.6778726426007479,150.0
panda,balance_cached_k1,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,trajectory_16,1.0,1.0,33187092.0,1.0,6.822430251512789,150.0
panda,single_gn_k0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,40750892.333333336,1.0,7.430537891619131,150.0
panda,pink_qp,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trajectory_03,1.0,1.0,149197544.0,1.0,0.7304703424418265,150.0
panda,single_gn_k0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,42233782.666666664,1.0,8.597701506595294,150.0
panda,balance_progress_k1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trajectory_38,1.0,1.0,36788894.0,1.0,6.552760851788023,150.0
panda,task_balance_k1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trajectory_29,1.0,1.0,74300417.0,1.0,0.6603329790824677,150.0
panda,single_gn_k1,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,40762243.666666664,1.0,0.7200396927714937,150.0
panda,balance_cached_k0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,39042754.0,1.0,7.430536899700297,150.0
