input_id,robot,method,accepted_fraction,source_uids,source_methods,latency_mean_ms,continued_dual_calls,continued_dual_accepted_calls
051833cbe006de8ff0b74c24491dc92760ae8fa05993116db6211ab7fa33682b,ur5e,balance_cached_k1,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k0""]",14.593491,0,0
051833cbe006de8ff0b74c24491dc92760ae8fa05993116db6211ab7fa33682b,ur5e,balance_progress_k0,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k0""]",13.970965,0,0
051833cbe006de8ff0b74c24491dc92760ae8fa05993116db6211ab7fa33682b,ur5e,balance_progress_k1,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k0""]",13.952939333333333,0,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,single_gn_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",3.9412473333333335,0,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,single_gn_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",3.8757536666666663,0,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,task_balance_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",20.268319666666667,3,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,task_balance_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",20.22987133333333,3,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,balance_cached_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",14.637284,0,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,balance_cached_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",11.336849333333333,0,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,balance_progress_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",14.514986333333335,0,0
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,panda,balance_progress_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",14.568829333333333,0,0
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,single_gn_k0,0.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",4.376902666666667,0,0
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,single_gn_k1,0.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",4.141549666666666,0,0
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,task_balance_k0,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",1.517843,3,3
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,task_balance_k1,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",1.859639,3,3
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,balance_cached_k0,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",1.292211,0,0
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,balance_cached_k1,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",1.633002,0,0
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,balance_progress_k0,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",1.353078,0,0
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,panda,balance_progress_k1,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_clip""]",1.7638256666666667,0,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,single_gn_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",3.8749503333333335,0,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,single_gn_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",3.8614216666666663,0,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,task_balance_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",8.533384333333334,3,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,task_balance_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",20.247399,3,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,balance_cached_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",4.494251333333333,0,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,balance_cached_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",11.260923666666667,0,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,balance_progress_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",3.8402083333333334,0,0
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,panda,balance_progress_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_clip""]",3.8584396666666665,0,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,single_gn_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",3.8713983333333335,0,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,single_gn_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",4.422144666666667,0,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,task_balance_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",7.338157333333333,3,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,task_balance_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",20.270333333333333,3,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,balance_cached_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",3.9658626666666663,0,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,balance_cached_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",11.346023333333333,0,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,balance_progress_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",4.260026666666667,0,0
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,panda,balance_progress_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",3.7955973333333333,0,0
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,single_gn_k0,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",7.690431333333333,0,0
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,single_gn_k1,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",7.473254,0,0
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,task_balance_k0,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",2.3624996666666664,3,3
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,task_balance_k1,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",2.371817,3,3
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,balance_cached_k0,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",1.6684753333333333,0,0
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,balance_cached_k1,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",1.7191586666666667,0,0
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,balance_progress_k0,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",0.7954993333333333,0,0
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,panda,balance_progress_k1,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",0.8748356666666667,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,single_gn_k0,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.304145,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,single_gn_k1,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.32774733333333333,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,task_balance_k0,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.5142653333333334,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,task_balance_k1,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.5176093333333334,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,balance_cached_k0,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.259272,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,balance_cached_k1,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.269112,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,balance_progress_k0,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.2704546666666667,0,0
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,panda,balance_progress_k1,1.0,"[""d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c""]","[""single_gn_clip""]",0.2651843333333333,0,0
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,single_gn_k0,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",3.8813106666666664,0,0
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,single_gn_k1,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",3.9747186666666665,0,0
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,task_balance_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",1.7467183333333332,3,3
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,task_balance_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",1.8746236666666667,3,3
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,balance_cached_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",1.6108576666666667,0,0
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,balance_cached_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",1.6830313333333333,0,0
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,balance_progress_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",1.7463383333333333,0,0
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,panda,balance_progress_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_k1""]",2.067412,0,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,single_gn_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",3.7002856666666664,0,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,single_gn_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",3.738638,0,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,task_balance_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",6.674031,3,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,task_balance_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",20.24094033333333,3,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,balance_cached_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",4.650774333333333,0,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,balance_cached_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",12.127913,0,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,balance_progress_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",9.322211,0,0
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,panda,balance_progress_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_clip""]",11.553944666666666,0,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,single_gn_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",3.8164066666666665,0,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,single_gn_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",3.9309076666666667,0,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,task_balance_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",20.244493666666667,3,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,task_balance_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",20.210013333333332,3,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,balance_cached_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",14.598827333333334,0,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,balance_cached_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",11.288204666666665,0,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,balance_progress_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",14.553555,0,0
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,panda,balance_progress_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_clip""]",14.494694,0,0
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,single_gn_k0,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",3.8144053333333336,0,0
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,single_gn_k1,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",3.9944133333333336,0,0
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,task_balance_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.7784293333333332,3,3
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,task_balance_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.8648333333333333,3,3
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,balance_cached_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.6159076666666667,0,0
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,balance_cached_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.7191226666666668,0,0
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,balance_progress_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.7896973333333333,0,0
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,panda,balance_progress_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",2.081264,0,0
39c75753efb5d6819f9e2fa625acc562639c1984188f4add89936eef1680ed81,panda,single_gn_k0,0.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",4.096309333333333,0,0
39c75753efb5d6819f9e2fa625acc562639c1984188f4add89936eef1680ed81,panda,single_gn_k1,0.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",4.004619,0,0
39c75753efb5d6819f9e2fa625acc562639c1984188f4add89936eef1680ed81,panda,task_balance_k0,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",1.6641196666666667,3,3
