slot,robot,family,method,predicted_execution_s,quality_completed,sampling_proxy_lower_bound_s,lower_bound_assumption,scan_time_s,turn_time_s,time_fraction_near_sampling_cap,time_fraction_near_joint_speed,time_fraction_near_acceleration,classification,actual_acceleration_max,actual_tracking_max_rad,actual_profile_gap_m
panda_plane_p0_v,panda,plane,B2,16.922908875039717,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.666974275101534,5.255934599938182,0.0,0.0,0.006191773239402422,Nonexclusive occupancy of local constraints; not a global time derivative,0.9620562983355108,9.80487723176715e-05,0.0009303388830520554
panda_plane_p0_v,panda,plane,G,16.922908875039717,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.666974275101534,5.255934599938182,0.0,0.0,0.006191773239402422,Nonexclusive occupancy of local constraints; not a global time derivative,0.9620562983355108,9.80487723176715e-05,0.0009303388830520554
panda_plane_p1_u,panda,plane,B0,16.44411815073015,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.530408253287703,3.913709897442449,0.5405826496711176,0.0,0.004567793459948864,Nonexclusive occupancy of local constraints; not a global time derivative,0.9705043480304294,0.00014719602374535512,0.0009517832224218701
panda_plane_p1_u,panda,plane,B1,16.052328815567463,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.245544789813907,3.8067840257535566,0.5612581031231036,0.0,0.01136265958907263,Nonexclusive occupancy of local constraints; not a global time derivative,1.0110420024737425,0.00016171221159216875,0.0009654432187054482
panda_plane_p1_u,panda,plane,B2,16.052328815567463,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.245544789813907,3.8067840257535566,0.5612581031231036,0.0,0.01136265958907263,Nonexclusive occupancy of local constraints; not a global time derivative,1.0110420024737425,0.00016171221159216875,0.0009654432187054482
panda_plane_p1_u,panda,plane,G,16.052328815567463,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.245544789813907,3.8067840257535566,0.5612581031231036,0.0,0.01136265958907263,Nonexclusive occupancy of local constraints; not a global time derivative,1.0110420024737425,0.00016171221159216875,0.0009654432187054482
panda_plane_p1_v,panda,plane,B0,16.968130025293338,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.568644874861182,5.399485150432156,0.0,0.0,0.0035086139609867796,Nonexclusive occupancy of local constraints; not a global time derivative,0.9740274196614119,9.10566127039214e-05,0.0009333653872388083
panda_plane_p1_v,panda,plane,B1,16.945261153163717,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.555201847044561,5.390059306119156,0.0,0.0,0.003502583526934955,Nonexclusive occupancy of local constraints; not a global time derivative,0.974509756660935,0.00014066551229863222,0.0009347303155918945
panda_plane_p1_v,panda,plane,B2,16.945261153163717,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.555201847044561,5.390059306119156,0.0,0.0,0.003502583526934955,Nonexclusive occupancy of local constraints; not a global time derivative,0.974509756660935,0.00014066551229863222,0.0009347303155918945
panda_plane_p1_v,panda,plane,G,16.945261153163717,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.555201847044561,5.390059306119156,0.0,0.0,0.003502583526934955,Nonexclusive occupancy of local constraints; not a global time derivative,0.974509756660935,0.00014066551229863222,0.0009347303155918945
panda_saddle_p0_u,panda,saddle,B0,15.881110877493654,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.138447721781464,3.74266315571219,0.0,0.0,0.0021484062971674246,Nonexclusive occupancy of local constraints; not a global time derivative,0.9799818921892312,0.00010793678096432391,0.0009366604888518037
panda_saddle_p0_u,panda,saddle,B1,14.704211672861309,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.791525990528779,2.9126856823325293,0.7026437531408536,0.0,0.006736436807686205,Nonexclusive occupancy of local constraints; not a global time derivative,0.9697306772265954,0.0001120283678168188,0.0009603836573906616
panda_saddle_p0_u,panda,saddle,B2,14.704211672861309,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.791525990528779,2.9126856823325293,0.7026437531408536,0.0,0.006736436807686205,Nonexclusive occupancy of local constraints; not a global time derivative,0.9697306772265954,0.0001120283678168188,0.0009603836573906616
panda_saddle_p0_u,panda,saddle,G,14.704211672861309,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.791525990528779,2.9126856823325293,0.7026437531408536,0.0,0.006736436807686205,Nonexclusive occupancy of local constraints; not a global time derivative,0.9697306772265954,0.0001120283678168188,0.0009603836573906616
panda_saddle_p0_v,panda,saddle,B0,17.48264267221105,False,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.132286810661057,5.350355861549993,0.4250945851293826,0.0,0.3193806280521101,Nonexclusive occupancy of local constraints; not a global time derivative,1.0096901704001113,0.00010650722034855065,0.0009692430057601335
panda_saddle_p0_v,panda,saddle,B1,17.367333751998217,False,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.040338255930942,5.3269954960672745,0.4308734494732658,0.0,0.3947347694022844,Nonexclusive occupancy of local constraints; not a global time derivative,1.0256905990558116,0.00010046852144773855,0.000971605302087831
panda_saddle_p0_v,panda,saddle,B2,17.367333751998217,False,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.040338255930942,5.3269954960672745,0.4308734494732658,0.0,0.3947347694022844,Nonexclusive occupancy of local constraints; not a global time derivative,1.0256905990558116,0.00010046852144773855,0.000971605302087831
panda_saddle_p0_v,panda,saddle,G,17.367333751998217,False,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.040338255930942,5.3269954960672745,0.4308734494732658,0.0,0.3947347694022844,Nonexclusive occupancy of local constraints; not a global time derivative,1.0256905990558116,0.00010046852144773855,0.000971605302087831
panda_saddle_p1_u,panda,saddle,B0,16.429378295939497,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.779875032164378,3.649503263775119,0.0,0.0,0.0021157116079693105,Nonexclusive occupancy of local constraints; not a global time derivative,0.9765907728453035,0.00013421944944164155,0.0009369397497185332
panda_saddle_p1_u,panda,saddle,B1,15.801462157622678,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.189159674659297,3.6123024829633805,0.0,0.0,0.0022019512864489836,Nonexclusive occupancy of local constraints; not a global time derivative,0.968867949994582,0.00019111902992674512,0.0009382884105277071
panda_saddle_p1_u,panda,saddle,B2,15.801462157622678,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.189159674659297,3.6123024829633805,0.0,0.0,0.0022019512864489836,Nonexclusive occupancy of local constraints; not a global time derivative,0.968867949994582,0.00019111902992674512,0.0009382884105277071
panda_saddle_p1_u,panda,saddle,G,15.801462157622678,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.189159674659297,3.6123024829633805,0.0,0.0,0.0022019512864489836,Nonexclusive occupancy of local constraints; not a global time derivative,0.968867949994582,0.00019111902992674512,0.0009382884105277071
panda_saddle_p1_v,panda,saddle,B0,17.364849196220284,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.056351154408498,5.308498041811786,0.4370404952462443,0.0,0.008256931522663788,Nonexclusive occupancy of local constraints; not a global time derivative,0.9989495146540076,9.42726361365942e-05,0.0009628715927172881
panda_saddle_p1_v,panda,saddle,B1,17.294683845189386,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.012389905052046,5.28229394013734,0.43919053996883645,0.0,0.14954004072053823,Nonexclusive occupancy of local constraints; not a global time derivative,0.9917562331547543,9.924103155922737e-05,0.0009667555072295255
panda_saddle_p1_v,panda,saddle,B2,17.24969797935169,False,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.969710241429752,5.279987737921938,0.4428373659937902,0.0,0.25934874343962105,Nonexclusive occupancy of local constraints; not a global time derivative,0.9990041574404127,9.135150825948998e-05,0.0009694376093582872
panda_saddle_p1_v,panda,saddle,G,17.294683845189386,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.012389905052046,5.28229394013734,0.43919053996883645,0.0,0.14954004072053823,Nonexclusive occupancy of local constraints; not a global time derivative,0.9917562331547543,9.924103155922737e-05,0.0009667555072295255
ur5e_cylinder_p0_u,ur5e,cylinder,B0,19.211679785124172,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.688416964917703,5.523262820206469,0.3957582794653345,0.0,0.00560565133650195,Nonexclusive occupancy of local constraints; not a global time derivative,1.006599136272546,0.00015438383119570354,0.0009565184201459793
ur5e_cylinder_p0_u,ur5e,cylinder,B1,19.211729306423504,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.666700681960009,5.5450286244634945,0.39624740645389694,0.0,0.005554863203095773,Nonexclusive occupancy of local constraints; not a global time derivative,0.9892565054478042,0.0001605367945372027,0.0009572814963319985
ur5e_cylinder_p0_u,ur5e,cylinder,B2,19.211729306423504,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.666700681960009,5.5450286244634945,0.39624740645389694,0.0,0.005554863203095773,Nonexclusive occupancy of local constraints; not a global time derivative,0.9892565054478042,0.0001605367945372027,0.0009572814963319985
ur5e_cylinder_p0_u,ur5e,cylinder,G,19.211729306423504,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.666700681960009,5.5450286244634945,0.39624740645389694,0.0,0.005554863203095773,Nonexclusive occupancy of local constraints; not a global time derivative,0.9892565054478042,0.0001605367945372027,0.0009572814963319985
ur5e_cylinder_p0_v,ur5e,cylinder,B0,18.94182099720625,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.010342507419775,6.931478489786475,0.0,0.0,0.0035319059056222566,Nonexclusive occupancy of local constraints; not a global time derivative,0.9762597774505066,0.00010915140948219992,0.0009192768136957659
ur5e_cylinder_p0_v,ur5e,cylinder,B1,18.972529789993924,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.032794048685613,6.939735741308311,0.0,0.0,0.0016658880950830692,Nonexclusive occupancy of local constraints; not a global time derivative,0.9760300851522045,0.0001323157210159076,0.0009194856458322243
ur5e_cylinder_p0_v,ur5e,cylinder,B2,18.972529789993924,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.032794048685613,6.939735741308311,0.0,0.0,0.0016658880950830692,Nonexclusive occupancy of local constraints; not a global time derivative,0.9760300851522045,0.0001323157210159076,0.0009194856458322243
ur5e_cylinder_p0_v,ur5e,cylinder,G,18.972529789993924,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.032794048685613,6.939735741308311,0.0,0.0,0.0016658880950830692,Nonexclusive occupancy of local constraints; not a global time derivative,0.9760300851522045,0.0001323157210159076,0.0009194856458322243
ur5e_cylinder_p1_u,ur5e,cylinder,B0,19.638584486802145,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.772966639865498,5.8656178469366465,0.38766584750519073,0.0,0.015574435437628561,Nonexclusive occupancy of local constraints; not a global time derivative,1.0166396068717416,0.00014721368357628606,0.0009571322821598649
ur5e_cylinder_p1_u,ur5e,cylinder,B1,19.652120557518884,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.752309827521932,5.899810729996949,0.38546122170029884,0.0,0.023443443972264635,Nonexclusive occupancy of local constraints; not a global time derivative,0.9978281331486509,0.00017765099832978137,0.0009561420717305416
ur5e_cylinder_p1_u,ur5e,cylinder,B2,19.652120557518884,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.752309827521932,5.899810729996949,0.38546122170029884,0.0,0.023443443972264635,Nonexclusive occupancy of local constraints; not a global time derivative,0.9978281331486509,0.00017765099832978137,0.0009561420717305416
ur5e_cylinder_p1_u,ur5e,cylinder,G,19.652120557518884,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",13.752309827521932,5.899810729996949,0.38546122170029884,0.0,0.023443443972264635,Nonexclusive occupancy of local constraints; not a global time derivative,0.9978281331486509,0.00017765099832978137,0.0009561420717305416
ur5e_cylinder_p1_v,ur5e,cylinder,B0,18.937460293204428,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.840279207941666,7.097181085262762,0.0,0.0,0.005881742051891448,Nonexclusive occupancy of local constraints; not a global time derivative,0.9717610728073689,0.00010572256371288447,0.0009250025299668824
ur5e_cylinder_p1_v,ur5e,cylinder,B1,18.937902322929975,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.845797624182651,7.092104698747323,0.0,0.0,0.002232733647818567,Nonexclusive occupancy of local constraints; not a global time derivative,0.965615030799132,0.00011724695962334053,0.0009261289149159552
ur5e_cylinder_p1_v,ur5e,cylinder,B2,18.937902322929975,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.845797624182651,7.092104698747323,0.0,0.0,0.002232733647818567,Nonexclusive occupancy of local constraints; not a global time derivative,0.965615030799132,0.00011724695962334053,0.0009261289149159552
ur5e_cylinder_p1_v,ur5e,cylinder,G,18.937902322929975,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.845797624182651,7.092104698747323,0.0,0.0,0.002232733647818567,Nonexclusive occupancy of local constraints; not a global time derivative,0.965615030799132,0.00011724695962334053,0.0009261289149159552
ur5e_plane_p0_u,ur5e,plane,B0,15.475815308708343,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.047780398685218,3.4280349100231255,0.625544227921093,0.0,0.0022229354816885372,Nonexclusive occupancy of local constraints; not a global time derivative,0.9779060260875151,0.00012315902616366614,0.000946496249579294
ur5e_plane_p0_u,ur5e,plane,B1,15.47188199587654,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.046700965087819,3.4251810307887216,0.6254599405654461,0.0,0.002197888247775942,Nonexclusive occupancy of local constraints; not a global time derivative,0.9770491037998479,0.00012585301568202034,0.0009472531943360115
ur5e_plane_p0_u,ur5e,plane,B2,15.47188199587654,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.046700965087819,3.4251810307887216,0.6254599405654461,0.0,0.002197888247775942,Nonexclusive occupancy of local constraints; not a global time derivative,0.9770491037998479,0.00012585301568202034,0.0009472531943360115
ur5e_plane_p0_u,ur5e,plane,G,15.47188199587654,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.046700965087819,3.4251810307887216,0.6254599405654461,0.0,0.002197888247775942,Nonexclusive occupancy of local constraints; not a global time derivative,0.9770491037998479,0.00012585301568202034,0.0009472531943360115
ur5e_plane_p0_v,ur5e,plane,B0,16.532615528318917,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.626631131698296,4.905984396620621,0.0,0.0,0.005447426927448168,Nonexclusive occupancy of local constraints; not a global time derivative,0.9643210092002946,0.00011647647584656085,0.0009330407210197794
ur5e_plane_p0_v,ur5e,plane,B1,16.532587697969102,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.626283887763897,4.9063038102052055,0.0,0.0,0.005449413970289016,Nonexclusive occupancy of local constraints; not a global time derivative,0.9638269720176006,0.00010145004867537222,0.0009301439426778659
ur5e_plane_p0_v,ur5e,plane,B2,16.532587697969102,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.626283887763897,4.9063038102052055,0.0,0.0,0.005449413970289016,Nonexclusive occupancy of local constraints; not a global time derivative,0.9638269720176006,0.00010145004867537222,0.0009301439426778659
ur5e_plane_p0_v,ur5e,plane,G,16.532587697969102,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.626283887763897,4.9063038102052055,0.0,0.0,0.005449413970289016,Nonexclusive occupancy of local constraints; not a global time derivative,0.9638269720176006,0.00010145004867537222,0.0009301439426778659
ur5e_plane_p1_u,ur5e,plane,B0,15.555960610546956,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.064035741494987,3.491924869051969,0.6192974739685915,0.0,0.004332844343190516,Nonexclusive occupancy of local constraints; not a global time derivative,0.9780265612982294,0.00013681611291072038,0.0009492139758318841
ur5e_plane_p1_u,ur5e,plane,B1,15.549831778255303,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.06194981220283,3.4878819660524734,0.6192530771255047,0.0,0.00431041617595476,Nonexclusive occupancy of local constraints; not a global time derivative,0.9828853740738526,0.00012222078823209692,0.0009490015719067611
ur5e_plane_p1_u,ur5e,plane,B2,15.549831778255303,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.06194981220283,3.4878819660524734,0.6192530771255047,0.0,0.00431041617595476,Nonexclusive occupancy of local constraints; not a global time derivative,0.9828853740738526,0.00012222078823209692,0.0009490015719067611
ur5e_plane_p1_u,ur5e,plane,G,15.549831778255303,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.06194981220283,3.4878819660524734,0.6192530771255047,0.0,0.00431041617595476,Nonexclusive occupancy of local constraints; not a global time derivative,0.9828853740738526,0.00012222078823209692,0.0009490015719067611
ur5e_plane_p1_v,ur5e,plane,B0,16.310658488992996,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.416490544623361,4.894167944369634,0.5882072701617133,0.0,0.0017913943080706417,Nonexclusive occupancy of local constraints; not a global time derivative,0.9643497440670524,0.00010877092012573364,0.0009463603782737126
ur5e_plane_p1_v,ur5e,plane,B1,16.309168073356023,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.414635156879443,4.89453291647658,0.588174443399791,0.0,0.0017911926034443772,Nonexclusive occupancy of local constraints; not a global time derivative,0.9652635759251338,0.00010614892852042757,0.0009447718085704657
ur5e_plane_p1_v,ur5e,plane,B2,16.309168073356023,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.414635156879443,4.89453291647658,0.588174443399791,0.0,0.0017911926034443772,Nonexclusive occupancy of local constraints; not a global time derivative,0.9652635759251338,0.00010614892852042757,0.0009447718085704657
ur5e_plane_p1_v,ur5e,plane,G,16.309168073356023,True,10.267994540454852,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.414635156879443,4.89453291647658,0.588174443399791,0.0,0.0017911926034443772,Nonexclusive occupancy of local constraints; not a global time derivative,0.9652635759251338,0.00010614892852042757,0.0009447718085704657
ur5e_saddle_p0_u,ur5e,saddle,B0,15.546118300179574,True,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",12.060992504232425,3.485125795947148,0.0,0.0,0.0017574066847830447,Nonexclusive occupancy of local constraints; not a global time derivative,0.9762670543442428,0.00010118897730426735,0.0009381004680222986
ur5e_saddle_p0_u,ur5e,saddle,B1,14.637103378575876,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.711728839947138,2.9253745386287364,0.705511330587037,0.0,0.006263187342510205,Nonexclusive occupancy of local constraints; not a global time derivative,1.0009077186428896,8.988054424791114e-05,0.0009620075290876774
ur5e_saddle_p0_u,ur5e,saddle,B2,14.637103378575876,False,10.708611604930281,"Continuous center-ray speed cap 0.2m/s on straight raster chords, endpoint tube allowance 1mm/cos10deg; ignores transitions and acceleration.",11.711728839947138,2.9253745386287364,0.705511330587037,0.0,0.006263187342510205,Nonexclusive occupancy of local constraints; not a global time derivative,1.0009077186428896,8.988054424791114e-05,0.0009620075290876774
